Name	Actb	Ahcy	Aqp3	Atp12a	Bmp4	Cdx2	Creb312	Cebpa	Dab2	DppaI	Eomes	Esrrb	Fgf4	Fgfr2	Fn1	Gapdh	Gata3	Gata4	Gata6	Grhl1	Grhl2	Hand1	Hnf4a	Id2	Klf2	Klf4	Klf5	Krt8	Lcp1	Mbnl3	Msc	Msx2	Nanog	Pdgfa	Pdgfra	Pecam1	Pou5f1	Runx1	Sox2	Sall4	Sox17	Snail	Sox13	Tcfap2a	Tcfap2c	Tcf23	Utf1	Tspan8
64C	0.320638	0.018377	0.641144	1.746044	-0.153165	0.694101	-0.554443	0.936613	0.777328	1.401702	1.229258	-1.072062	-0.690808	0.787142	-0.892691	0.898937	0.875804	-1.025870	-0.517044	1.000700	0.979524	-1.121302	-0.363929	0.919540	-1.277510	-2.257093	-0.410769	0.737422	1.019560	-0.890665	1.570913	0.352187	-0.960617	0.155935	-0.691118	-0.961778	-0.156782	0.705510	-0.943574	-0.761822	0.280704	-1.037995	0.490637	-0.222258	-0.645179	-0.855735	0.357302	1.362073
64C	0.257690	0.706370	-2.361731	-0.748930	-0.376190	-0.032592	1.906965	-0.195930	0.043775	-0.938487	0.272056	0.482816	-0.864831	0.878984	1.080756	1.039443	-0.990550	1.361055	0.555597	-1.307467	-1.503779	-0.242504	2.105654	-1.185442	-1.434584	0.520224	-0.591516	-1.281317	-0.482496	-1.070789	-0.959659	0.842326	-0.058880	0.101925	1.910146	0.382427	0.713867	1.753080	0.695354	0.414189	1.710339	0.056482	-1.804838	-0.052370	-1.416582	1.499062	0.921350	-1.313469
64C	0.543797	0.189450	1.128908	0.961939	-0.250207	0.991561	0.738202	1.133288	0.695147	1.497214	1.294172	-1.162762	-0.766528	0.954470	-0.978365	0.863870	1.143538	-1.076877	0.049653	0.968774	-0.401363	-1.189418	-0.457710	1.017084	-1.345855	-2.343913	-0.707689	0.551736	0.966025	-0.623501	1.143474	0.933169	-1.609949	0.077721	-0.762450	-1.040914	-1.072696	-0.127362	-0.079084	-1.315610	-0.063207	-1.105554	0.529372	0.748154	-1.606138	-0.948191	0.143919	1.511161
64C	0.206367	0.548852	-1.451704	-0.740864	3.061987	0.007386	1.652199	-0.967286	-0.259625	0.686937	1.034615	0.989596	-0.858072	0.373991	1.395643	1.151106	-0.842362	0.975577	0.825682	-1.299707	-1.300047	-1.271770	-0.571089	-1.180055	-1.428483	-0.167317	0.400728	-1.627703	-0.556627	-0.711776	1.625133	1.226615	-0.298406	-3.954360	1.984227	0.534593	0.312766	1.109854	-1.096571	0.646005	1.057887	1.226953	0.763077	-1.169421	-0.927901	0.921634	0.497569	-1.559205
64C	0.502090	-0.275520	0.675717	1.336246	-0.157033	0.907805	-0.557660	1.310257	0.871125	1.354201	1.660710	-1.075677	-0.693826	0.852782	-0.896106	0.674786	1.163574	-1.027903	-0.623878	1.019616	0.005031	0.202511	-0.367667	0.958954	-1.280234	-2.260553	-0.732366	0.457463	1.135529	1.411437	-0.335915	0.887073	-0.811754	-0.746274	-0.693961	-0.964932	-0.721390	-0.024287	-0.016109	-0.765124	-2.436113	-1.040688	-0.243748	1.052991	-0.136540	-0.859420	-1.300647	1.492159
64C	0.197513	0.969461	-2.133792	-0.515951	-0.125990	-2.532752	2.277532	-0.769958	0.057664	0.475409	0.642323	-1.046663	-0.669603	1.166823	1.106770	0.988795	-0.834717	1.344411	0.711081	-1.083333	-1.156911	-1.102226	-0.337667	-1.029842	-1.258370	0.232827	0.125996	-0.899384	-0.558095	-0.074837	1.001565	1.116025	-1.721892	-0.907242	2.056165	-0.939617	0.549585	1.612578	0.637144	0.597493	2.387537	0.772596	0.538483	0.180333	-1.321301	1.584655	-0.635603	-1.370958
64C	0.566698	-1.633412	0.798266	1.017785	-0.196522	-0.227380	-0.590504	1.244559	0.538263	1.223002	1.974584	-1.112586	-0.724639	0.417331	-0.930969	0.919614	1.169416	-1.048659	-0.459795	1.122506	0.482604	0.325393	-0.405829	0.991190	-1.308046	-2.295884	-1.296648	0.118790	0.894624	1.466099	0.716436	0.362549	-0.670947	0.215402	-0.722988	-0.997135	-0.156410	-0.064485	-0.531889	-1.214426	0.307808	-1.068180	0.075302	1.133913	-0.405824	-0.897043	-1.336368	1.647850
64C	-0.781024	1.663734	-0.400592	-0.384381	2.627879	-0.954505	-0.414324	-0.654525	-0.351709	0.124907	-1.129666	1.094073	1.744414	-2.605049	2.005102	1.243436	-0.818855	0.008242	-2.387281	-0.956758	-4.006656	-1.003046	-0.201119	-0.941970	0.971305	0.971272	-1.570233	-1.365564	-0.138832	-0.754601	1.619458	-0.614477	1.354187	0.558910	-0.567279	1.401323	0.886525	-1.152033	1.945522	-0.415305	2.789554	0.209784	-1.418304	-0.842038	-1.134694	1.640165	1.541484	-0.503633
64C	0.770911	0.194192	0.777211	0.736462	-0.222114	0.940581	-0.611788	0.488733	0.774099	1.409458	1.685848	-1.136505	-0.744607	0.753426	-0.953563	1.043402	1.097823	-1.062110	-0.606032	0.998117	-0.086632	0.356391	-0.430561	0.921910	-1.326069	-0.704736	-0.231383	-0.041875	1.135658	1.234881	-0.800450	-0.851244	-0.025976	-0.641450	-0.741800	-1.018005	-0.690238	0.165238	-0.992784	-0.847745	0.453217	-1.085996	0.244415	0.372926	-0.623718	-0.921425	-0.104209	1.524242
64C	0.267566	-0.417740	1.048893	1.663806	-0.205655	0.847831	-0.598100	1.338859	0.411876	1.350175	2.120081	-1.121121	-0.731765	0.531478	-0.939032	0.573148	1.006485	-1.053459	-2.607062	1.043169	0.354815	-1.158146	-0.414655	1.021940	-1.314478	-1.057731	-0.783685	0.451756	1.041658	0.912819	0.581139	0.721883	-0.225479	-0.092520	-0.729701	-1.004583	-0.645253	0.553923	-0.981037	-0.981809	0.432085	-1.074538	-0.075735	0.517946	-0.493405	-0.905744	-0.459869	1.521170
64C	-0.096671	0.820911	-2.621326	-1.014265	2.346328	-1.489038	1.721729	-1.207155	0.642997	-1.109526	0.766274	0.062477	-1.087173	0.471966	1.047147	1.381889	-0.680012	1.186919	0.601136	-0.205371	-1.050547	-0.250449	2.203197	-1.362651	-0.748672	0.537142	-0.335503	-0.720488	-0.755733	-1.300924	-1.254098	0.966068	-0.171280	-0.343464	2.099682	-0.059256	-0.328887	1.274796	0.534537	0.654111	1.435215	0.784685	-0.012158	-1.420504	-1.572447	0.701769	0.911913	-1.304936
64C	0.513674	-0.510989	0.785231	1.250361	-0.307617	0.544612	-0.682903	1.129475	0.839214	1.588086	1.102330	-1.216421	-0.811325	0.673429	-1.029051	0.584616	0.744856	-1.107053	-0.371275	0.958449	0.458881	-1.229717	-0.513192	0.993277	-1.386289	-2.094119	-0.183008	0.794304	1.100006	0.974725	1.177883	1.276417	-0.004385	-0.275399	-0.804652	-1.087732	-1.022665	0.072571	0.100796	-1.366889	0.276026	-1.145522	-0.223829	0.717947	-1.158720	-1.002889	-1.073247	1.549020
64C	0.389804	-0.183199	0.760456	0.850921	-0.276456	0.318013	-0.656986	1.106212	0.586922	1.532447	1.581116	-1.187296	-0.787010	0.289219	-1.001540	0.559994	0.878607	-1.090674	-0.382006	1.182693	0.257306	0.050836	-0.483077	0.947891	-1.364342	-2.367398	-0.427448	0.544586	0.906947	1.456582	0.852467	0.156527	-0.717670	-0.241732	-0.781746	-1.062320	-1.249792	-1.420528	-0.033574	-1.501258	1.692661	-1.123828	0.319723	0.580290	-0.923040	-0.973200	-0.006223	1.806304
64C	0.233183	-0.599633	0.649044	0.757540	-0.915804	0.540173	-1.188741	-1.415209	0.723488	1.281271	1.436966	-0.469188	0.991181	0.262469	1.218069	0.499482	0.878015	-1.426729	-0.308401	0.464470	-0.279760	-0.374432	-1.100945	0.904110	-0.059610	-0.746142	-1.298005	0.370073	0.964822	1.004639	1.194372	-0.502094	0.708201	-0.329591	-1.251716	0.127708	-0.901214	0.507515	1.098612	-1.277798	-0.472671	-0.924134	-0.182116	0.546113	-1.813860	-1.582336	-1.987012	1.270372
64C	1.704274	-0.933644	0.716461	-0.304913	-0.016643	0.384053	-0.440895	0.129223	0.418783	1.509780	1.265096	-0.944460	-0.584280	0.546848	-0.772160	1.177338	1.171850	-0.954110	0.388398	0.261911	0.438479	-1.025471	0.744272	0.955847	-1.181358	-0.865558	-2.589193	0.845765	1.013775	0.921646	1.374471	1.172322	-1.281412	-0.896375	-0.590763	-0.850445	-1.075617	0.218259	-0.846132	-1.331379	0.269299	-0.942951	0.690650	0.638400	-1.278320	-0.725663	-1.173653	1.981500
64C	1.216146	0.589097	0.032589	-0.322279	0.081997	0.941560	-0.358855	1.496104	1.019272	1.047522	2.135472	-0.852266	-0.507313	1.183175	-0.685075	0.162039	1.085985	-0.902263	-2.320945	1.504089	0.533185	-0.956233	-0.136667	0.982334	-1.111887	-1.021631	0.137418	-0.067026	1.129129	0.768603	-0.486209	-0.547968	-1.538315	0.207428	-0.518255	-0.770006	-0.822177	0.404635	0.039549	0.083298	0.313229	-0.874280	-1.352457	1.281466	0.050551	-0.631685	-1.084426	1.332001
64C	0.198101	0.921815	-1.980085	-0.358846	0.042727	-2.313746	2.090687	-0.632122	1.676743	-0.687033	0.923124	-0.888970	-0.537955	0.389672	-0.719745	0.392696	-3.072571	1.167482	0.778724	-0.932193	-3.959176	-0.983797	2.401956	-0.169308	-1.139544	0.067729	0.201775	-1.346787	-0.442324	0.566708	-0.526787	1.440269	-0.195475	0.495942	1.800140	-0.802030	0.793009	1.764532	0.075643	0.679027	1.773307	0.825840	0.561925	-0.818587	-1.495121	1.026517	1.171040	-1.239465
64C	-0.012537	1.267656	-2.120244	-0.502104	-0.111120	-0.750137	1.838154	-0.757809	1.630272	-0.779379	1.057115	0.181827	-0.658000	0.111416	0.447746	0.717232	-1.001029	1.232992	0.106583	-1.070012	-4.225549	-1.091788	2.637158	0.283247	-0.496186	0.080999	-0.065147	-1.136542	-1.339843	0.103269	-0.685759	1.018468	-1.708766	1.065911	1.535565	-0.170133	0.880673	1.748427	-0.240813	0.197524	1.257696	0.988840	-1.543126	-0.950151	-1.526265	1.677035	1.211007	-1.359368
64C	1.007285	0.249816	0.199517	1.106332	-0.234785	0.982511	0.642256	0.680358	0.783441	0.837216	1.833250	-1.148348	-0.754495	1.120606	-0.964750	-0.077738	0.925620	-1.068771	-0.210447	1.148516	0.952584	-1.178593	-0.442806	1.143095	-0.988392	-2.330116	-0.825605	0.442305	0.738137	0.568012	1.497571	-0.863881	-1.817918	0.362179	-0.751114	-1.028338	-0.601378	1.135715	-0.029340	-0.422860	0.138869	-1.094817	0.967294	1.054618	-0.844979	-0.933498	-1.370979	0.991520
64C	0.195586	0.548378	-2.307340	-0.693337	-0.316487	0.044962	2.166888	-0.925588	0.762471	-0.902650	0.189873	-1.224711	-0.818246	0.408922	1.352141	0.378236	-1.242057	1.125686	0.600377	0.121386	-1.490883	0.148896	2.531025	-1.148312	-1.392536	0.567226	-0.628353	-1.592754	-1.388621	-0.055380	-0.897967	0.976177	-0.318087	0.355996	1.931274	0.163332	0.565593	1.513224	0.213739	0.487523	1.723866	0.660023	0.171677	-1.125773	-1.838903	1.277895	1.190383	-1.519425
64C	-0.274276	1.129639	-2.054724	-0.435135	-0.039200	-2.420093	2.130839	-0.699054	1.303864	-0.736210	-1.180507	0.087937	-0.601882	0.908140	1.151692	1.190206	0.141133	1.206337	0.129603	-1.005585	-0.510202	-1.041305	1.695993	0.152688	-1.197245	0.147428	-0.243129	-1.083879	-0.144595	-0.155329	-0.611444	-0.668833	0.334455	-1.197992	1.875486	-0.868841	0.918405	1.764345	0.508058	0.498582	1.391217	0.919370	-1.472119	-0.888649	-1.414214	1.651160	0.719347	-1.303317
64C	-0.407234	0.985595	-2.081007	-0.461999	-0.068050	-2.457542	1.954151	-0.722623	1.284673	-0.753527	0.436937	0.753816	-0.624393	0.629783	0.508931	0.842586	-1.060988	1.201272	0.651718	-1.031429	-4.150978	-1.061556	2.578113	-0.041912	-1.217564	0.120302	0.035688	-1.422640	-0.742166	-0.821922	-0.641255	1.225337	-1.183157	0.546242	1.719990	-0.892368	0.892451	1.795625	0.490915	0.445068	1.005045	0.954025	-1.500603	1.012461	-0.789481	1.424537	0.953770	-1.325801
64C	0.214038	1.217857	0.131488	-0.437621	2.716853	-2.423559	1.099637	-0.701235	-0.470198	0.186741	-0.089354	1.485073	1.823694	-2.678946	2.243265	0.807720	-0.573573	-0.967371	-2.444151	0.402735	-1.000929	0.056831	1.665397	-0.722563	0.571116	1.085375	-2.627337	-0.677974	-1.283085	-0.085942	1.274333	-0.671496	1.595563	0.703146	0.182128	1.238086	0.889619	-1.204649	2.020994	0.334203	-2.280184	-0.960514	-1.474755	-0.890932	-0.294778	-0.749699	1.344056	-1.305398
64C	-0.153399	1.441510	-0.914377	-0.380791	0.019160	-0.905282	1.923383	-0.651376	1.349913	-0.701179	0.925655	-0.910997	-0.556344	0.566767	-0.740552	0.328314	-0.408396	1.158028	0.685860	-0.953305	-3.999981	-1.000340	1.849816	-0.709024	-1.156142	0.582041	0.112673	-1.362924	-1.233064	-0.751488	-0.551140	-0.610633	-0.235090	0.121004	1.958177	-0.821249	0.984405	1.545005	0.016041	0.755526	1.846696	0.787801	-1.414498	0.489733	-0.671308	1.447823	1.301931	-0.258979
64C	-0.157497	1.078328	-2.128409	-0.510450	-0.120082	-0.041618	1.910408	0.503371	1.218471	-0.784759	0.518661	-1.041140	-0.664993	0.393916	1.109234	0.197846	-0.809652	1.209150	0.165687	-1.078040	-0.922327	-1.098079	2.538028	-1.026168	-1.254209	0.164421	-0.570671	-1.458268	-1.238943	-0.422875	-0.695020	1.411199	-0.557296	1.040290	1.768090	-0.934799	0.648746	1.922751	0.702876	0.535053	1.417451	0.294615	-1.551975	-0.957816	-0.856201	1.671939	1.086580	-1.085382
64C	-0.190952	-1.179415	0.832590	0.437402	-0.001001	0.304868	-0.427886	1.209631	0.719891	1.361798	2.199550	-0.929841	-0.572076	1.318523	-0.758351	-0.360337	1.403270	-0.945889	-2.403500	1.435358	0.856178	0.420682	-0.216877	0.759650	-1.170342	-0.486119	-0.230860	-1.216664	0.801300	1.425983	0.659586	-0.630739	-0.170196	0.785797	-0.579265	-0.837690	-0.341619	-1.167039	-0.038346	-0.660470	-0.602174	-0.932061	-1.434403	1.283834	-0.098433	-0.710761	-1.159504	1.785135
64C	0.456643	-1.381173	0.368842	1.088335	-0.082103	0.736678	-0.495339	1.507202	0.942270	1.362485	1.720638	-1.005643	-0.635358	1.023143	-0.829952	-0.442066	1.408895	-0.988518	-0.633789	1.188011	0.981722	0.333395	-0.295254	0.985531	-1.227461	-2.193515	-0.530402	0.186455	1.012344	1.168204	-0.655775	0.641273	-1.297855	0.833428	-0.638881	-0.903827	-0.357295	0.022209	-0.892854	-0.928214	-0.343234	-0.988523	-0.804980	1.205384	-0.747519	-0.788030	-1.232867	1.528954
64C	0.631173	-0.868007	0.642367	-0.479747	-0.087110	0.777118	0.767146	1.505243	0.895089	1.245322	2.213396	-1.010323	-0.639265	0.921809	-0.834373	-0.561483	1.109528	-0.991149	-1.299667	1.258868	0.381821	-1.074935	-0.300092	0.490233	-1.230987	-2.197995	-0.640377	-0.038278	0.961281	1.267699	-0.660949	-0.716611	-0.668150	0.868060	-0.642562	-0.907910	-0.187474	0.681947	0.248910	-0.739794	0.343365	-0.992009	0.054861	1.409962	-0.424829	-0.792801	-1.237396	1.561613
64C	-0.457295	-1.898129	0.640936	1.549966	-0.150904	0.986105	-0.552563	1.526788	0.850869	1.329308	2.057399	-1.069949	-0.689043	1.265608	-0.890695	-0.274899	1.293053	-1.024681	-0.610814	1.519088	0.842360	-0.219484	-0.361744	0.281198	-1.275917	-1.173560	-0.286067	-0.199949	0.592643	1.017786	-0.726869	-0.780230	0.180179	0.949500	-0.689456	-0.959934	-0.747401	-1.304988	0.195672	-0.580423	-0.296882	-1.036421	0.500451	1.057539	-0.168726	-0.853581	-1.295103	1.668259
64C	1.367086	-2.355719	-0.503353	-0.090148	0.331286	1.949573	-0.151518	-0.396379	0.885791	0.660984	1.577395	-0.619267	-0.312795	0.974691	-0.464987	0.860428	1.622839	-0.771231	-2.072986	-0.673696	-0.242764	0.787192	0.104247	0.680172	-0.936314	-1.823666	-2.063139	-0.619364	0.321699	1.081323	-0.228616	1.016992	-1.318284	0.098999	-0.335008	-0.566713	0.549433	1.118854	-0.597803	0.405022	3.301036	-0.700729	-1.106326	1.133753	1.609610	-0.394175	-0.858926	0.881682
64C	-0.329000	-1.123266	-0.121702	-0.270720	0.137367	-0.292959	1.315744	1.425572	-0.226271	1.415037	1.356964	-0.800514	-0.464108	1.696856	-0.636191	-0.261490	1.784954	-0.873159	-2.265870	0.933467	1.963607	0.805177	-0.083157	0.075148	-1.072890	-1.997160	-0.973043	-1.281983	-0.081451	0.618088	1.448509	-0.492750	-1.489443	0.989562	-0.477553	-0.724852	0.390887	-1.039705	0.862720	-1.277261	1.580390	-0.835732	1.104000	-0.737655	2.106774	-0.578931	-1.034340	1.866402
64C	-0.405165	0.547021	-2.287764	-0.673328	2.151849	-2.752136	1.976623	-0.908033	0.190154	-0.889752	-0.132876	0.311840	-0.801479	1.110379	1.817182	0.765737	-0.812086	1.347733	0.908168	-1.234735	-4.543920	-0.397602	-0.500997	-0.249427	-1.377402	0.056582	0.434533	-1.578040	-0.581482	-0.533112	-0.875764	0.873472	-0.296787	-0.074369	1.992077	0.303740	0.700608	1.779651	0.182759	0.552616	1.720007	0.558889	0.014140	-1.107398	-0.972174	1.433181	0.953997	-0.016214
64C	-0.551984	0.854895	-0.418390	-0.615838	3.338340	-0.665786	-0.621059	-0.857594	-0.290258	0.120215	-1.361522	1.209265	1.580290	-2.926307	2.056857	0.181612	-0.352814	-0.078422	-2.634520	-1.179428	-0.842156	0.292466	0.941389	-1.096553	0.853209	1.319040	-0.254606	-1.535765	-0.132046	-0.955353	1.518726	-0.862360	1.256715	0.716039	-0.749993	1.055008	0.852582	-1.380776	1.934911	0.664547	-0.218479	-1.093756	0.970417	-1.054601	-1.537649	1.070021	1.296767	-0.476391
64C	-0.536404	1.337345	0.141802	-0.262108	3.752896	-2.178893	-0.305111	-0.547249	-0.673397	-0.624675	-1.007182	0.972343	2.235853	-2.435338	1.759859	0.358405	-0.234969	-0.868298	-2.256672	0.280081	-0.897023	-0.910875	-0.074220	-0.860308	0.771942	1.140896	-0.218515	-1.275651	-0.281717	-0.648550	2.319543	-0.483527	1.302375	0.988722	-0.470756	1.254295	1.129662	-1.031194	2.061227	0.132021	0.311297	-0.829293	0.741677	-0.729747	-1.807301	-0.570120	1.319842	-1.158498
64C	-0.653570	1.024052	-0.254726	-0.409519	3.828799	-1.106246	0.863049	-0.676580	-1.777694	-0.719697	-1.154847	0.979388	2.137389	-2.639940	2.100008	0.238727	-2.254272	-0.951507	-2.414133	0.506964	-0.886400	0.537424	-0.227207	-0.958759	0.566941	1.154996	-0.096921	-1.384049	-0.207186	-0.776404	1.857416	-0.641399	1.357391	0.836609	-0.587123	1.153882	1.160984	-1.176876	2.203619	0.332710	0.588402	0.077764	0.236455	-0.865124	-1.188499	-0.720946	1.436334	-0.697447
64C	-0.797939	0.879049	-1.788055	-0.162569	4.466349	-2.040134	-0.216204	-0.459918	-1.545719	-0.560510	-0.907471	1.610775	2.050787	-2.297179	1.959936	0.296511	-1.670846	-0.812111	-2.150345	0.250418	-0.477408	-0.835840	0.029086	-0.793829	0.866324	0.932074	-1.933765	-1.202455	-0.315812	-0.562215	1.333128	-0.376924	1.328276	0.785214	-0.392178	1.348482	1.029199	-0.932822	2.156807	0.618032	1.699814	0.462825	0.322084	-0.638333	-0.885078	-0.468274	1.567152	-1.075186
64C	-0.507159	0.494106	-0.417300	-0.316490	3.477856	-2.254702	-0.353685	-0.594961	-0.197671	-0.659730	0.443364	1.248057	1.981830	-2.510819	1.887998	-0.072947	-0.552281	-0.898995	-2.314761	-0.891445	-0.920116	0.322846	-0.130659	-0.896628	1.088059	1.240999	-0.849484	-1.315641	-0.215924	-0.695717	1.746619	-0.541769	1.479496	1.022032	-0.513685	1.289954	0.939819	-1.084939	2.093492	0.592081	-2.104052	-0.869952	0.879346	-0.779689	-0.755606	-0.625762	1.377749	-0.073302
64C	0.119948	0.783477	-2.254979	-0.639818	2.570788	-0.371326	1.838003	-0.878633	1.688655	-0.868152	-0.663810	0.784662	-0.773399	0.772900	0.309524	0.302630	-3.386485	1.345315	0.494208	0.268384	-1.519236	0.329216	2.837220	-0.335430	-1.352057	-0.076786	-0.242424	-1.553399	-0.666104	-0.976152	-0.838578	-0.888042	-0.996055	0.421550	1.946719	0.213868	0.261779	1.754589	0.186495	-0.063583	1.021234	0.544782	-1.689146	-1.076624	-1.212031	1.587220	0.940140	-0.495058
64C	-0.065457	0.827324	0.442651	-0.534028	3.007966	0.236255	0.482248	-0.785818	-0.167016	-0.799958	0.302089	-0.041190	2.049839	-2.812757	1.934825	-0.099666	-1.032775	-1.021790	-2.547132	-1.100724	-3.356418	0.183066	1.515823	-1.041915	0.770647	1.341449	-0.545594	-1.475607	-0.309354	-0.884396	1.327517	-0.774745	1.870890	0.477540	-0.685412	0.227152	0.695667	-1.299926	2.051183	-0.452875	3.050885	0.174176	-0.186194	-0.465978	-1.635481	-0.848340	0.903021	0.088493
64C	-1.060566	-0.667362	-1.868712	-0.245010	0.164977	1.765271	2.322234	-0.532248	0.967848	-0.613653	0.312396	-0.774708	-0.442564	0.367459	0.723337	0.981533	0.382241	1.026600	-0.099650	1.307355	-0.264009	0.724071	2.694062	-0.848889	-1.053444	-0.982638	-2.139223	-1.263078	-1.113549	-0.633720	-0.400465	-0.465216	-1.465074	1.410476	1.920182	-0.702336	0.230113	1.584369	-0.716504	1.009912	1.527375	0.522052	-1.270528	-0.714044	0.837087	-0.552626	1.044637	-1.144187
64C	0.039804	1.098172	-1.896436	-0.273347	0.134546	-2.194560	1.833596	-0.557109	1.537459	-0.631919	0.221097	-0.803151	-0.466310	0.860715	0.859026	0.140672	-0.259887	1.248668	0.536579	-0.849940	-3.800201	-0.919347	2.072700	-0.867814	-1.074877	0.491958	0.268446	-1.283915	-1.138491	0.152347	-0.431910	1.502837	-1.491934	-0.505760	2.053349	-0.727153	1.175634	1.712468	0.278343	0.922437	1.327523	1.162658	-1.300574	-0.740068	-0.752953	1.378100	0.705454	-1.167905
64C	-0.687873	1.004410	-0.319961	-0.390845	3.740353	-0.873401	0.936906	-0.660197	-0.346128	-0.142566	-0.670826	0.267327	1.870219	-2.614022	2.124200	0.214343	-0.583684	-0.940967	-0.860857	-0.962977	-1.265180	-1.007919	2.025007	-0.946288	1.002382	1.058562	-1.530611	-1.370317	-0.242802	-0.760208	2.073170	-0.621401	1.213956	0.919431	-0.572382	1.463967	0.933590	-1.158422	1.953160	0.768579	0.545434	-0.925542	-1.425158	-0.847975	-0.737678	-0.701840	1.614122	-1.266248
64C	0.063741	1.216777	-2.047394	-0.427643	-0.031155	-2.409650	2.237829	-0.692481	0.823405	-0.731381	0.654077	-0.958024	-0.595604	0.847830	0.639922	0.170053	-3.149434	1.292116	0.558273	-0.998378	-1.330785	0.480871	1.264082	-0.970864	-1.191579	0.461047	-0.032259	-1.030674	-1.274303	-0.792124	-0.603130	1.713232	-0.725194	0.127290	1.927714	0.920520	0.931807	1.387516	-0.094643	0.801988	1.975732	1.051557	-0.656560	-0.881769	-0.952719	1.315418	1.192257	-1.297046
64C	0.213631	0.571775	-1.926479	-0.304054	0.101569	-0.902576	2.214069	-0.584050	0.452003	-0.651714	-0.168259	-0.833973	-0.492041	0.861978	1.312072	0.555467	-0.295172	1.455918	0.592850	-0.879481	-0.807880	-0.942494	-0.117753	-0.516416	-1.098102	0.606816	-0.756484	-1.306496	-0.170284	-0.684931	-0.465986	-0.528450	-0.095259	-1.145245	2.211391	0.682220	1.158250	1.987707	0.370367	1.481827	2.421720	0.081161	-1.333133	-0.768269	-1.333632	0.637649	0.935452	-1.193606
64C	0.287648	1.098450	-1.969633	-0.348163	0.054200	-2.298853	1.873182	0.367455	1.115703	-0.680146	0.346465	-0.878247	-0.529002	1.163901	1.293923	0.402058	-0.235954	1.067951	0.843083	0.236469	-0.322644	-0.975744	-0.163530	0.016992	-1.131464	0.028001	0.119165	-1.338931	-0.823884	-0.723188	1.369415	-0.575689	-1.562849	0.114140	2.044798	-0.792673	0.923506	1.772261	-0.795569	1.231801	1.710719	0.832455	-1.379901	-0.808776	-1.014992	1.335488	0.806612	-1.230523
64C	-0.060309	0.617523	-2.161952	-0.544734	-0.156901	-2.572875	1.983982	-0.795211	0.651983	-0.136970	0.469492	1.067404	-0.693722	1.023691	0.987462	0.445652	-3.280253	1.306619	0.854697	-1.111023	-0.867431	0.176375	-0.367538	-1.049065	-0.055683	0.605946	-0.620291	-1.228752	-0.490653	-0.893682	-0.733065	1.519203	-1.749174	-1.025726	1.901161	0.756326	1.107994	1.637824	0.002028	0.942098	1.722104	0.558239	0.637921	-0.989301	-1.152498	1.853170	0.615511	-1.395049
64C	-0.163671	0.405228	0.041478	-0.690773	3.778144	-0.984555	0.792588	-0.923338	0.315400	-0.900998	-1.436586	0.487907	1.675805	-3.030315	1.879609	1.478464	-3.443414	0.685299	-0.939813	-1.251518	-1.144577	-1.234010	1.878230	-1.146600	0.640939	0.489634	-0.540007	-1.590868	0.047708	-1.020347	-0.895122	-0.942613	0.629265	-3.881865	0.366124	1.363738	1.157930	0.987291	1.774110	-0.035884	1.246142	0.393620	-0.005920	0.687855	-2.151921	1.075992	1.248863	-0.197328
