name	GCNF	CDX2	GATA6	PBX1	KLF4	NANOG	OCT4	Oct4Sox2	SOX2
8778	42	44.206941	42.035753	1.548233	1.621781	0.006590	0.000003	0.000731	0.019882	0.604241
8778	42	0.692603	42.035607	0.020792	1.621781	0.006590	0.000109	0.024976	0.020150	0.604241
8778	42	0.012463	0.000549	0.005952	153.442891	138.987372	10.367269	93.480335	23.329961	55.875851
8778	42	0.829360	0.002198	5.919724	153.248379	42.226624	0.123317	60.257337	23.312955	55.875774
8778	42	0.326597	1.893709	0.011782	153.442891	124.277559	5.979078	2.780846	14.675726	55.696239
8779	43	0.487137	1.013903	286.883066	2.058060	0.019141	0.000304	39.198621	1.203931	3.491558
8779	43	28.713634	80.948868	267.623130	1.798799	0.012881	0.000027	2.244739	1.093255	3.491551
8779	43	0.393488	0.040402	16.460896	46.873447	37.253033	0.098568	126.886960	37.232149	35.177621
8779	43	0.007398	0.039895	0.004753	86.049506	72.804766	2.309574	130.502714	37.232149	35.177621
8779	43	28.713614	28.487695	28.443163	2.484942	1.105754	0.000762	8.729010	37.204804	35.177304
8780	44	116.201832	234.909948	0.073505	1.850164	0.041617	0.000003	0.013282	0.017808	3.954200
8780	44	0.035440	0.000614	0.001560	84.385312	137.729806	2.440093	51.460515	74.199163	168.300774
8780	44	1.633801	0.051018	163.177349	1.850193	0.216467	0.000035	6.788473	1.203342	3.956742
8780	44	1.534518	0.006836	0.137018	78.433768	10.859216	0.207004	6.789442	1.203362	3.956742
8780	44	1.632940	0.050617	19.525032	48.985301	7.401820	0.066804	6.788482	1.203343	3.956742
8781	45	0.029188	0.000308	0.000712	59.331650	45.124499	2.370769	97.024487	298.912620	84.036024
8781	45	5.899051	106.348436	0.253920	4.256398	0.067828	0.001014	1.055592	211.036685	84.036024
8781	45	109.043578	107.821719	1.153705	3.751961	0.057432	0.000466	0.001959	8.518480	84.025714
8781	45	1.813842	106.087289	0.005317	4.258162	0.068774	0.001016	1.115503	214.425846	84.036024
8781	45	138.861707	107.821719	1.971823	3.319157	0.005846	0.000004	0.000146	0.201094	3.094688
8782	46	72.578936	54.102712	12.378023	0.935069	0.008479	0.000000	0.002024	0.045176	1.916940
8782	46	14.577607	0.905360	12.408562	0.935069	0.008479	0.000017	0.126553	0.045179	1.916940
8782	46	1.126538	0.003152	0.065995	24.030721	101.800159	0.329723	45.640889	112.657691	52.288399
8782	46	11.596255	0.057029	6.594375	0.935107	1.423659	0.003869	11.700027	112.642543	52.288399
8782	46	9.243473	34.564904	0.140517	0.935069	0.340530	0.001721	2.984133	100.167244	52.287638
8783	47	2.453840	500.094525	0.003883	7.337914	0.002147	0.004787	0.128625	6.067171	20.125894
8783	47	0.031889	0.007107	0.000114	41.346778	7.898337	2.393995	32.775344	83.173152	20.136793
8783	47	0.706364	0.136598	0.045550	34.804936	4.211392	0.440243	3.826613	0.981547	2.488927
8783	47	2.453858	741.709789	0.004537	6.284779	0.002060	0.000972	0.094813	0.086398	1.961999
8783	47	2.451743	7.612915	0.000141	37.231762	0.868471	0.669723	1.721317	38.380165	20.136793
8784	48	0.055065	0.001829	0.007542	76.465178	67.523229	3.086682	92.393023	51.709699	239.272702
8784	48	11.704002	0.403254	91.426596	0.987604	0.491872	0.000047	4.292690	1.827112	17.129866
8784	48	3.327784	0.030070	7.811795	1.188684	1.652462	0.004016	92.363248	51.709663	239.272702
8784	48	156.308671	68.873209	11.956307	0.987578	0.072357	0.000001	0.024829	0.053685	17.025780
8784	48	4.368294	30.276489	0.303929	1.084039	1.500580	0.002779	3.570616	27.094272	159.461463
8785	49	6.594183	149.217300	0.014104	0.575388	1.357558	0.001977	3.558832	280.981824	104.980459
8785	49	0.516452	0.182128	0.000466	34.609615	185.050087	3.022064	79.970001	291.810503	104.980459
8785	49	165.235630	248.312314	1.020657	0.575388	0.034539	0.000456	0.010959	8.318348	92.250639
8785	49	170.095599	248.338133	2.339637	0.575388	0.000682	0.000039	0.000918	0.919697	2.058417
8785	49	6.594215	248.277033	0.043694	0.575388	0.000682	0.000100	0.054525	0.919697	2.058417
8786	50	0.151648	0.185106	0.012344	0.881796	0.247936	0.000324	0.359769	0.038602	0.566170
8786	50	0.208875	0.019058	10.386459	0.881797	0.707098	0.001191	10.671529	14.157867	11.200584
8786	50	1.507294	16.507183	0.012344	0.881796	0.063228	0.000005	0.005142	0.038599	0.566170
8786	50	0.038025	0.000584	0.066835	65.435562	10.829577	3.038756	10.998219	14.161479	11.200739
8786	50	0.048427	0.016415	0.248065	0.884841	0.708837	0.008256	10.991048	14.161410	11.200731
8787	51	0.082546	0.003613	0.012400	32.653144	1.286559	0.621343	12.958178	1.443277	0.776467
8787	51	1.208752	44.593638	0.120675	0.761245	0.000527	0.000755	1.537161	0.919889	0.776459
8787	51	10.240867	0.405854	15.229799	0.768870	0.020040	0.002244	8.282946	1.438988	0.776467
8787	51	0.110853	0.245465	0.031469	7.792461	0.232384	0.072175	12.957981	1.443276	0.776467
8787	51	0.082104	0.002020	0.000261	34.266169	121.825725	9.362462	522.396348	50.024051	68.878843
8788	52	1.741999	0.352383	130.501086	0.502594	0.053978	0.002353	3.857641	1.182915	1.061118
8788	52	2.928675	83.711214	0.051339	0.502570	0.001503	0.000076	0.260271	0.038625	1.060965
8788	52	170.482400	83.714754	2.117767	0.502570	0.000955	0.000027	0.002817	0.028131	1.060965
8788	52	1.741828	0.001904	16.084297	1.610186	19.629207	0.091349	194.528132	92.814866	87.713500
8788	52	0.024325	0.001194	0.044244	6.049521	71.408158	0.967409	195.327599	92.815124	87.713500
8789	53	1.763980	0.000177	0.002991	115.630726	24.387146	0.662624	103.773696	722.340875	30.674948
8789	53	26.357689	0.005273	8.973582	2.597828	20.601250	0.017572	24.392285	701.919124	30.674948
8789	53	46.088854	0.460227	7.330273	2.597256	0.000752	0.000006	0.173471	0.511506	0.426026
8789	53	1.809930	0.005096	0.076046	4.791442	23.726082	0.069741	102.981830	722.321849	30.674948
8789	53	130.883189	32.316521	7.327835	2.597256	0.000090	0.000000	0.005824	0.447832	0.426026
8790	54	5.037451	0.917803	1.198060	0.623099	0.077558	0.000016	0.162483	0.057722	1.254768
8790	54	9.072342	83.662314	0.006818	0.623099	0.007116	0.000012	0.006037	0.057717	1.254741
8790	54	0.595496	0.911778	0.021679	0.623099	0.088828	0.000849	0.179978	0.057725	1.254782
8790	54	0.430096	0.007720	0.000742	3.961355	64.930661	0.287694	8.458618	101.674564	63.007602
8790	54	0.490160	0.410300	0.549966	0.623102	0.960933	0.008538	4.761166	77.959666	61.002227
8791	55	7.120611	0.023903	66.503391	0.227796	0.007911	0.000020	6.448752	0.193326	0.951191
8791	55	7.120507	0.025692	34.040469	0.227797	0.007569	0.000026	2.406137	0.019210	0.951184
8791	55	4.289638	138.835818	0.147941	0.227795	0.000175	0.000007	0.066820	0.008348	0.951184
8791	55	99.305038	141.281132	3.957252	0.227795	0.000172	0.000001	0.001416	0.008348	0.951184
8791	55	7.120601	0.023533	58.751346	0.227823	0.072853	0.000115	107.547785	9.953383	60.639712
8792	56	0.095057	0.004654	0.002666	15.495614	53.208617	0.811100	75.532938	529.920453	90.321842
8792	56	4.577853	0.032961	18.193283	0.640097	0.007158	0.000225	22.269249	8.412392	2.487656
8792	56	0.097354	0.218360	0.032709	0.708659	0.000271	0.000555	0.855386	0.224074	1.308856
8792	56	3.307156	26.115167	0.023527	0.598001	0.000261	0.000023	0.026634	0.102581	1.308856
8792	56	3.291160	13.916157	0.016532	1.090964	0.072293	0.002448	2.459592	474.462745	90.321842
8793	57	0.097990	0.000348	0.001428	487.832816	88.463168	2.702401	97.697721	413.800047	113.837100
8793	57	15.172701	5.427753	2.393794	268.614989	87.951910	0.090899	19.956821	411.173934	113.837100
8793	57	19.012917	110.597809	19.115354	22.570148	0.003895	0.000010	0.016527	0.144831	2.133161
8793	57	18.810079	68.173777	14.451657	261.065318	6.166612	0.087995	0.172064	9.498364	113.821320
8793	57	18.975566	102.471365	18.051815	22.574232	0.344338	0.000255	0.125142	9.474179	113.821083
8794	58	133.901471	252.425527	26.999055	1.354680	0.001932	0.000017	0.005598	0.030173	1.832902
8794	58	33.391176	0.045403	27.581404	1.354680	0.174921	0.000099	1.764012	0.751094	1.832918
8794	58	0.448561	0.000501	0.002033	68.732284	78.129853	3.999160	106.675495	42.484185	77.705833
8794	58	0.842820	2.384198	0.035902	1.514500	4.683574	0.044783	20.949124	40.424583	77.529153
8794	58	0.456827	0.044673	0.023567	1.800290	8.749048	0.055023	106.503719	42.483361	77.705726
8795	59	5.125892	0.045915	10.198224	0.661390	1.140247	0.000351	53.011483	232.603017	197.470180
8795	59	0.097482	0.000800	0.021499	59.940740	45.915202	0.831186	56.337514	232.652681	197.470728
8795	59	3.278843	0.000800	1.095202	59.911789	45.838057	0.636403	53.981644	232.618334	197.470317
8795	59	101.870393	42.808044	52.579372	0.661390	0.060143	0.000038	0.694612	25.974085	180.628283
8795	59	101.842223	42.886450	13.845325	0.661390	0.001765	0.000001	0.009401	0.348510	25.019031
8796	60	0.168805	0.012263	10.022601	1.171981	2.311336	0.003860	113.206030	117.659582	281.100264
8796	60	1.436049	46.981407	0.104340	1.171980	1.665623	0.001413	1.297890	117.639765	281.097537
8796	60	0.005881	0.000391	0.017020	66.857986	70.750086	0.489551	114.079440	117.659582	281.100264
8796	60	1.254669	49.913287	0.087966	1.171980	0.045777	0.000101	0.066760	1.223819	7.275841
8796	60	8.052312	49.913321	1.663741	1.171980	0.045741	0.000048	0.051364	1.220914	7.271021
8797	61	2.214023	0.005238	0.960189	135.684301	241.994760	0.448150	49.633972	159.828071	185.663190
8797	61	38.077557	9.614694	1.591281	55.746487	0.401518	0.128209	0.006015	0.516015	2.133982
8797	61	1.476775	3.849390	0.008756	106.003787	17.813153	0.216082	0.353550	0.538154	2.134250
8797	61	0.144181	0.004411	0.011683	140.653535	242.014051	2.245321	66.377206	159.863082	185.663576
8797	61	40.114475	340.361961	8.188312	3.124339	0.108213	0.000513	0.004786	0.516015	2.133982
8798	62	12.213045	0.230120	10.220274	1.778358	0.007713	0.000025	0.370823	0.011128	2.211098
8798	62	1.319145	0.210959	0.154634	1.778358	0.008366	0.000120	0.419204	0.011129	2.211098
8798	62	1.264809	0.000388	0.014816	158.268463	54.112838	0.412720	28.933341	73.127899	105.386408
8798	62	13.278829	28.765627	0.135732	1.778358	0.000922	0.000005	0.010024	0.011128	2.211098
8798	62	122.633727	28.765766	9.506828	1.778358	0.000668	0.000001	0.000126	0.011128	2.211098
8799	63	0.001552	0.000273	0.009997	309.905382	7.464807	0.997574	62.457071	121.595919	5.054264
8799	63	0.123412	0.000439	3.078279	135.432953	7.311924	0.127530	62.454690	121.595835	5.054264
8799	63	5.891365	60.223849	6.844343	3.901035	0.001818	0.000000	0.045740	0.384702	0.223038
8799	63	0.002005	0.011775	0.057690	147.885726	0.059796	0.131795	1.184284	4.635439	0.249841
8799	63	0.105427	60.223807	0.083532	3.901035	0.001818	0.000054	0.086921	0.592835	0.223038
8800	64	0.358698	0.005034	0.016509	54.600377	127.717021	0.522204	140.729405	65.780816	505.347506
8800	64	6.725791	0.016615	10.400500	18.720668	126.672189	0.048299	111.239087	65.780725	505.347506
8800	64	145.078809	178.874633	3.508988	1.399544	0.039926	0.000005	0.014751	0.499717	42.575011
8800	64	8.616464	16.204347	0.057568	1.614713	0.190226	0.000453	0.264421	0.735857	42.886866
8800	64	8.445858	12.498543	0.058616	13.024951	7.254021	0.029111	0.278518	0.775756	42.964732
8801	65	0.871544	0.223283	4.941794	3.794861	1.377117	0.000691	85.259046	84.123327	77.827656
8801	65	0.745437	0.223351	1.241930	3.794787	0.300616	0.000074	1.905464	1.119251	3.278432
8801	65	0.620064	0.052610	0.812049	87.319986	13.341103	0.139411	2.110556	1.135413	3.278523
8801	65	0.049723	0.003419	0.001345	101.088495	84.654391	0.655711	93.911505	84.130208	77.827656
8801	65	46.627203	19.613621	0.663292	3.794787	0.022577	0.000021	0.001144	1.020714	3.277953
8802	66	0.291648	0.036876	44.822058	8.392874	2.882669	0.009831	174.169839	1.543926	1.830549
8802	66	0.016781	0.000372	0.000545	93.569472	96.693768	2.145637	183.821665	69.974676	123.895674
8802	66	17.905836	153.174252	3.728566	4.160457	5.319228	0.002165	2.034738	8.871155	103.111112
8802	66	17.890775	156.307912	1.410102	3.934046	0.221310	0.000116	0.445249	0.186637	1.282141
8802	66	0.285337	0.000372	0.625749	93.322173	14.367210	0.763401	174.170201	1.543926	1.830549
8803	67	0.483295	0.000249	0.000729	112.571905	11.212686	0.597368	13.312245	3.409887	1.224028
8803	67	31.485922	0.058749	5.043810	8.579687	0.041713	0.000905	1.240119	0.120088	1.090578
8803	67	86.399257	5.566301	0.487434	6.980247	0.005689	0.000296	0.056227	0.041321	1.090577
8803	67	0.483295	0.000058	0.000159	119.444284	72.534327	7.481658	83.736807	27.923135	77.272223
8803	67	30.702899	0.007056	0.196507	101.730114	1.333303	0.219558	1.393098	0.165048	1.090578
8804	68	0.064933	0.008468	0.013566	27.284090	176.638621	0.579619	64.433587	38.735890	71.468371
8804	68	5.538357	0.148286	203.853370	4.776126	0.050732	0.000319	6.006477	0.631129	2.724263
8804	68	94.306284	327.872706	3.669435	4.491841	0.003284	0.000042	0.001609	0.022621	2.701283
8804	68	1.105801	326.781840	0.045519	4.683415	0.007661	0.000228	0.117266	0.022635	2.701283
8804	68	5.538269	0.008957	3.008474	26.540911	159.803589	0.306405	63.571490	38.735300	71.468321
8805	69	0.060513	0.078407	0.009263	158.338469	116.919115	0.815384	1.651789	6.814161	178.638719
8805	69	0.241110	7.010246	0.002864	121.731523	39.141252	0.144628	0.155667	0.078676	2.990768
8805	69	0.060531	0.101742	0.011377	149.439011	83.436457	0.246847	1.283302	0.079267	2.990907
8805	69	0.060492	0.000827	0.001976	158.607590	117.908262	5.426613	137.739067	41.193820	186.794219
8805	69	0.221466	5.671345	0.001862	152.081093	89.630386	0.278127	0.221005	6.589555	177.814357
8806	70	50.798113	45.991106	2.796071	0.459637	0.000328	0.000000	0.034192	0.185447	0.531577
8806	70	0.727066	0.007727	136.996763	0.459637	0.013033	0.000012	28.465193	4.962902	0.595826
8806	70	2.570484	0.588238	45.873434	0.459637	0.168431	0.000053	78.779426	87.166749	52.173742
8806	70	0.726956	0.006303	45.838089	0.459637	0.169100	0.000057	89.489468	87.502662	52.174212
8806	70	4.963931	0.914625	138.632433	0.459637	0.012656	0.000010	21.111658	4.822546	0.587250
8807	71	0.262326	155.643120	0.000359	4.532883	0.284195	0.000341	1.455301	19.510313	56.875405
8807	71	0.262766	163.627792	0.001879	4.532883	0.004058	0.000011	0.034111	0.190619	2.208984
8807	71	0.140178	0.859700	0.000889	4.532883	0.364354	0.000740	23.306331	119.611061	143.371753
8807	71	0.003772	0.000529	0.000023	347.512244	25.873118	3.728871	24.117158	119.625820	143.372150
8807	71	0.262310	59.126214	0.000080	328.509664	19.052838	0.170869	1.457523	19.604338	57.361427
8808	72	22.067526	0.072285	14.920480	0.620589	0.004945	0.000190	0.773490	0.564727	2.999752
8808	72	7.693164	0.000018	0.229027	60.157762	50.811002	1.045447	43.561418	78.615452	157.381047
8808	72	0.358193	0.063734	0.029325	0.620894	0.006211	0.010587	1.629173	1.784261	3.321134
8808	72	0.304644	0.000016	0.004915	60.157762	50.811037	1.045627	49.494970	78.750436	157.381156
8808	72	79.786901	7.001485	6.261681	0.620589	0.004933	0.000004	0.035525	0.194375	2.996532
8809	73	0.349538	0.005723	5.550409	150.134008	81.767465	0.215047	103.539468	84.428256	110.492068
8809	73	0.412879	119.638673	0.027860	4.368016	0.000786	0.000270	0.037129	0.197623	1.513365
8809	73	0.359063	0.029560	38.986399	4.368016	0.007006	0.000335	2.608145	3.923323	1.517887
8809	73	0.004607	0.000556	0.006895	150.135465	81.787984	12.189559	106.793276	84.428256	110.492068
8809	73	15.984714	120.039550	0.974744	4.368016	0.000785	0.000036	0.016004	0.197623	1.513365
8810	74	0.458655	0.001188	0.005075	83.818977	87.854422	2.915334	141.243533	172.297505	72.800729
8810	74	5.791363	0.001191	7.988081	40.974204	87.448880	0.073087	137.959692	172.297505	72.800729
8810	74	6.338568	51.806385	0.012898	18.294144	0.492227	0.004191	1.615197	148.482490	72.350496
8810	74	31.720553	69.295367	1.019914	18.179769	0.032957	0.000160	0.015846	0.952650	1.610785
8810	74	6.356237	69.282208	0.025473	18.180122	0.032958	0.000281	0.049951	0.952653	1.610786
8811	75	0.036712	0.049625	0.003003	60.992460	0.457193	0.144110	0.025715	0.048278	2.613768
8811	75	5.303012	10.045434	0.192414	1.420218	0.061875	0.003107	0.004009	0.048278	2.613768
8811	75	0.048859	1.516909	0.003004	60.756843	0.457175	0.143364	0.022455	0.048278	2.613768
8811	75	0.036703	0.019694	0.000064	71.599122	59.477826	2.061595	1.893187	36.318205	72.866561
8811	75	156.563380	10.046346	4.831047	1.420216	0.017987	0.000808	0.000051	0.048278	2.613768
8812	76	4.984183	0.008100	31.862554	40.146352	1.861055	0.009181	124.738413	54.828914	74.555300
8812	76	1.416469	0.000461	0.152571	317.465938	170.309488	0.147313	126.686853	54.850695	74.556488
8812	76	125.855984	51.519440	2.906216	39.935559	0.000776	0.000001	0.000651	0.012281	1.781950
8812	76	10.001303	0.651233	3.158729	39.935559	0.001479	0.000059	0.652824	0.155678	1.809938
8812	76	74.551320	51.519440	0.192997	39.935559	0.000776	0.000014	0.000651	0.012281	1.781950
8813	77	67.628573	96.575411	0.341244	13.280651	0.000227	0.000434	0.018945	0.045363	0.821597
8813	77	9.273134	0.041367	6.011617	13.631335	0.001169	0.008791	21.219518	1.925067	1.018257
8813	77	9.136167	96.575411	0.016093	13.280688	0.000236	0.000533	0.054148	0.045363	0.821597
8813	77	7.578514	0.040716	0.864892	19.871915	0.055586	0.023524	39.814720	20.825035	53.527969
8813	77	0.171537	0.000638	0.001227	333.718996	3.240910	0.435874	152.020387	20.826767	53.528303
8814	78	86.896912	54.789784	2.785575	2.235516	0.002272	0.000015	0.000799	0.934142	7.671560
8814	78	5.974339	0.072140	8.581102	56.874143	18.797371	0.063330	63.709341	119.847583	77.198772
8814	78	0.273686	0.003193	0.012179	128.524537	109.527095	1.038141	63.804046	119.847583	77.198772
8814	78	15.653171	54.789632	0.029523	2.265132	0.002272	0.001113	0.050557	0.934153	7.671565
8814	78	6.250870	0.076668	15.254828	2.353872	4.261842	0.002225	63.685013	119.847583	77.198772
8815	79	0.091676	0.456185	0.146007	0.543204	0.001078	0.000317	0.210039	0.073049	1.363583
8815	79	4.113479	0.421685	15.766319	0.543349	0.025850	0.000835	1.045082	3.652980	5.710480
8815	79	1.715846	0.177802	14.865839	34.197051	3.082041	0.105032	1.636237	3.824558	5.885810
8815	79	0.126805	31.987936	0.116273	0.543201	0.001057	0.000004	0.083972	0.047788	1.327353
8815	79	2.964579	0.456201	0.790939	0.543201	0.001060	0.000020	0.142245	0.051184	1.332229
8816	80	293.882369	275.636092	124.146433	4.998589	0.001102	0.000457	0.213590	1.576748	1.070994
8816	80	68.890254	0.058402	1.210291	148.046646	2.773868	1.370513	1.749259	282.844832	62.039020
8816	80	273.768946	11.528533	2.199030	134.469018	1.640587	0.207682	0.294476	223.442529	62.038934
8816	80	2.153806	0.005277	0.040987	150.337280	69.950332	8.743440	8.809933	282.846400	62.039020
8816	80	293.787459	275.704499	13.323794	3.352595	0.001087	0.000166	0.006921	0.151052	1.070356
8817	81	19.945522	0.579772	4.359311	0.875854	0.002251	0.000391	0.008611	0.058539	1.711547
8817	81	47.913889	39.069259	0.046284	0.875854	0.001889	0.000043	0.001122	0.058539	1.711547
8817	81	6.660992	0.578000	0.046116	0.875860	0.003455	0.003920	0.020977	0.058540	1.711547
8817	81	142.784840	39.069259	4.359311	0.875854	0.001889	0.000004	0.001122	0.058539	1.711547
8817	81	0.041465	0.000791	0.000235	15.804418	110.596123	0.749369	65.674755	66.097830	79.021044
8818	82	6.561852	52.942375	0.018630	1.108874	0.841871	0.001160	3.141244	117.632590	82.699460
8818	82	6.561820	40.987611	0.018633	88.683020	0.846194	0.020017	3.143411	117.652568	82.699574
8818	82	6.561884	119.080139	0.032301	1.108832	0.001586	0.000146	0.036316	0.135440	0.877839
8818	82	0.994190	0.468629	0.001076	96.028917	73.029781	0.902443	50.210876	153.449805	82.815046
8818	82	0.072426	0.024931	0.001076	96.028917	73.029781	0.903217	50.221214	153.450443	82.815046
8819	83	24.757831	207.698934	21.650043	2.936450	0.008904	0.000000	0.008487	0.092711	1.839999
8819	83	23.616430	207.670718	3.285336	2.936456	7.644372	0.001060	0.843281	61.265501	68.532148
8819	83	6.405757	161.347006	0.062140	4.306041	8.541758	0.023197	1.507063	64.721269	68.591124
8819	83	4.475342	27.111593	0.041715	135.324758	161.637149	0.103085	1.524113	64.758201	68.591647
8819	83	0.138423	0.070008	0.013633	178.249967	471.986243	0.399599	18.338173	66.408362	68.613664
8820	84	45.874451	115.297227	2.095679	0.136574	0.032712	0.000001	0.006523	0.069760	5.909459
8820	84	0.016159	0.029272	0.000380	12.133022	19.991295	0.654794	30.980317	408.314786	347.250269
8820	84	4.279523	115.263027	0.043536	0.138024	0.119717	0.006117	0.175457	6.767500	114.715776
8820	84	42.726286	115.297227	1.614787	0.136574	0.034143	0.000039	0.008561	6.642043	111.959722
8820	84	4.723070	115.286119	0.049436	0.136574	0.106243	0.000117	0.151409	0.070589	5.909864
8821	85	0.177828	0.150399	0.131212	33.049671	241.404708	0.246177	130.441489	74.615115	575.865467
8821	85	81.477285	95.775849	1.566249	0.411404	0.011889	0.000008	0.308524	0.963555	6.409798
8821	85	9.841505	0.389169	97.333599	0.411404	0.194061	0.000042	75.179530	1.055672	6.428744
8821	85	0.134700	0.145717	0.001274	33.288847	244.112946	0.259960	130.880921	74.615115	575.865467
8821	85	76.232855	96.221208	1.335482	0.411404	0.008118	0.000008	0.005561	0.015589	6.349658
8822	86	24.115286	228.856903	0.036938	1.964806	0.063756	0.000311	0.021877	16.726585	102.015602
8822	86	2.816854	0.246291	0.047042	1.964806	2.977691	0.000411	92.504587	91.418421	154.654607
8822	86	2.588928	0.246283	0.040854	1.966242	26.730464	0.017082	92.524145	91.418421	154.654607
8822	86	10.452811	139.278813	0.001650	1.964806	0.070399	0.001742	0.424791	83.253037	154.613770
8822	86	0.167327	0.005354	0.000939	73.524033	107.089780	0.945471	92.781612	91.418421	154.654607
8823	87	0.127590	0.330673	0.013568	47.209752	10.087565	0.099901	0.647942	0.061461	0.503274
8823	87	88.145194	50.035218	2.837853	2.132879	0.033659	0.000017	0.000767	0.052261	0.503269
8823	87	1.052028	50.033830	0.030815	2.132879	0.033846	0.000472	0.011392	0.052261	0.503269
8823	87	1.472375	0.006904	87.141739	28.448546	76.810306	0.079650	19.086531	20.039311	33.795096
8823	87	0.014592	0.000281	0.030744	89.384700	107.404006	1.008149	19.088317	20.039311	33.795096
8824	88	0.275400	0.000348	133.514072	239.469316	3.095244	0.104249	80.798858	33.114037	49.914809
8824	88	0.810657	0.286805	449.784146	2.887062	0.001238	0.000007	2.940735	0.707805	0.686131
8824	88	16.595728	18.250954	25.003047	2.887062	0.000112	0.000000	0.013527	0.689901	0.686019
8824	88	16.602205	18.141225	28.047728	2.887062	0.002193	0.000013	0.364610	30.742360	49.763395
8824	88	0.275733	0.024040	169.441916	2.901325	0.039365	0.000368	80.798858	33.114037	49.914809
8825	89	9.151480	0.073693	630.867404	1.528115	0.003710	0.000673	89.302459	2.755219	0.202294
8825	89	457.025546	206.139619	10.365171	1.064063	0.000038	0.000001	0.003218	0.027573	0.202193
8825	89	9.151264	0.072447	7.987013	9.687914	0.529028	0.013844	127.833664	46.202692	19.218942
8825	89	0.318843	0.003369	0.044900	74.009522	4.927702	0.761075	258.091890	46.202692	19.218942
8825	89	12.671646	122.037185	0.039140	11.168635	0.007338	0.016543	0.970177	46.108442	19.216957
8826	90	2.032898	115.547161	0.106598	2.254129	0.010226	0.000005	0.102918	0.085079	2.101325
8826	90	2.154695	48.870840	0.136424	14.840811	187.748035	0.096189	2.448909	202.631408	133.019505
8826	90	112.469421	120.039383	2.976896	2.254129	0.009044	0.000000	0.002711	0.085076	2.101325
8826	90	4.288925	62.253886	0.297243	2.254174	2.441551	0.001156	2.427239	200.360041	133.019505
8826	90	0.035437	0.060844	0.008822	25.616225	214.039907	0.290747	47.983184	270.369575	133.019505
8827	91	0.058124	0.000625	0.002240	109.013349	17.203951	1.414371	131.058580	30.829445	38.790057
8827	91	7.314519	1.325148	0.095739	1.488309	0.003447	0.000152	0.001852	0.125461	2.282095
8827	91	114.817600	63.214123	5.535202	1.488309	0.003194	0.000010	0.000586	0.125461	2.282094
8827	91	29.218739	1.326172	5.535202	1.488309	0.003254	0.000134	0.000888	0.125461	2.282094
8827	91	28.758948	63.214123	0.095739	1.488309	0.003194	0.000011	0.000586	0.125461	2.282094
8828	92	63.741630	69.000122	0.708791	1.912568	0.001480	0.000283	0.004461	0.251313	2.750437
8828	92	0.141119	0.003245	0.005893	187.416869	16.448784	71.230588	122.464603	129.240641	108.866857
8828	92	1.436050	68.997587	0.012997	1.912573	0.001480	0.000413	0.108491	0.251313	2.750437
8828	92	1.433612	53.860921	0.012651	130.435250	0.025721	0.035490	0.108501	0.251313	2.750437
8828	92	63.032064	60.789026	0.699931	65.374042	0.009520	0.024592	0.004486	0.251313	2.750437
8829	93	1.527912	25.233510	0.011997	0.658514	1.253201	0.002078	2.886341	33.342861	514.316633
8829	93	0.066599	0.013018	0.000299	3.477373	76.300574	0.072837	30.610315	84.820201	514.316989
8829	93	16.109591	40.539489	0.812546	0.658514	0.063647	0.000039	0.180251	22.547850	514.316633
8829	93	17.132574	40.542159	0.789275	0.658514	0.063646	0.000038	0.147323	22.547850	514.316633
8829	93	18.156724	40.523672	0.939460	0.658514	0.063651	0.000037	0.153440	22.547850	514.316633
8830	94	0.009065	0.002297	0.005154	203.891525	61.607539	3.374655	169.533316	91.116410	401.605161
8830	94	1.798825	335.208286	0.206453	50.596721	0.084047	0.000176	0.003204	0.020857	9.909745
8830	94	5.101194	335.207821	0.368861	50.596721	0.086979	0.000165	0.003003	0.020857	9.909745
8830	94	3.575116	335.208053	0.295079	50.596721	0.084523	0.000170	0.002539	0.020857	9.909745
8830	94	0.580848	12.066982	0.007509	196.207176	14.073205	0.181488	1.176534	70.000533	389.676468
8831	95	16.137073	0.006617	28.871917	2.961871	0.026775	0.000005	6.108393	2.895806	2.310852
8831	95	0.179652	0.000091	0.005838	274.576054	2.585433	0.139822	12.448802	2.901082	2.314846
8831	95	0.178625	0.000088	0.000093	275.110044	217.453482	1.688258	74.353719	104.189711	152.922301
8831	95	2.138842	15.875983	0.010692	2.961871	0.000501	0.000015	0.037425	0.044471	1.578010
8831	95	15.925337	0.205486	5.979733	2.961871	0.001680	0.000004	0.562769	0.054399	1.578012
8832	96	0.216674	0.002096	0.347818	106.106704	6.841132	0.226362	33.085427	2.204200	3.478569
8832	96	0.062619	0.001419	0.010435	126.603633	135.398224	8.523400	66.398834	72.967545	107.909944
8832	96	55.366254	99.092640	5.359781	3.469794	0.003115	0.000000	0.005433	0.045004	2.666827
8832	96	0.580756	0.002897	4.742034	88.088880	6.810180	0.100821	32.475436	2.204198	3.478569
8832	96	0.688043	0.021055	86.640400	3.701954	0.142535	0.000088	32.300017	2.204198	3.478567
8833	97	0.170598	0.556180	0.078753	9.395533	0.278537	0.009706	411.076759	207.234588	110.089724
8833	97	3.369221	244.654838	0.057613	1.503092	0.000162	0.000012	0.154122	0.197039	2.927276
8833	97	0.078656	0.001328	0.011648	97.915748	25.814290	0.990813	476.264432	207.461526	110.092853
