Name	Cdx2	Oct4	Oct4-Sox2	Sox2
2_1539_2	0.568511	-1.078859	-0.272213	0.245623
2_1540_1	0.179758	-0.691462	-1.572323	-0.311771
2_1540_2	0.482347	-1.656256	-1.572323	-0.311771
2_1541_1	1.162495	-1.415441	-0.988237	-0.133785
2_1541_2	-0.452090	0.563289	0.922814	1.395321
2_1542_1	-0.951682	1.441651	1.428482	0.650759
2_1542_2	0.613317	0.032610	-0.335093	-1.318988
2_1543_1	1.142234	-1.491918	-1.298053	-0.478072
2_1543_2	1.142405	-2.509011	-1.298088	-0.478072
2_1544_1	0.619060	-0.307641	-0.823345	-1.553469
2_1544_2	0.619061	-1.168009	-1.503940	-1.555306
2_1545_1	0.895806	-0.182600	0.923378	1.092828
2_1545_2	1.274596	-0.778220	-0.185297	-0.511033
2_1546_1	-0.860321	1.248116	1.281981	1.446383
2_1546_2	0.951519	-0.611487	-0.519166	-0.172562
2_1547_1	1.195258	-1.504492	-0.839020	-1.115322
2_1547_2	-0.665591	0.737648	0.583388	-0.091882
2_1548_1	0.999073	-1.849648	-0.455389	-0.864840
2_1548_2	-1.616244	0.744216	1.275781	1.140223
2_1549_1	-1.501564	1.322631	0.808273	0.775677
2_1549_2	0.976822	-0.833939	-0.940676	-1.262522
2_1550_1	-1.088984	0.928139	1.127082	0.710595
2_1550_2	0.728256	-1.589169	-1.369533	-1.221291
2_1551_1	-1.051729	0.861860	0.984027	0.923755
2_1551_2	0.869775	-1.999950	-1.655739	-0.667696
2_1552_1	-1.454367	0.819521	0.817030	1.075684
2_1552_2	1.036220	-1.869749	-1.379408	-0.555534
2_1553_1	0.987735	-1.398554	-1.204081	-1.286799
2_1553_2	-1.215622	0.823616	0.647206	-0.052680
2_1554_1	-1.338951	0.920326	1.224609	0.796646
2_1554_2	0.662311	-0.544762	-0.638630	-0.277963
2_1555_1	-0.226564	0.463182	-0.214495	-1.882603
2_1555_2	0.826611	-0.615749	-1.477301	-1.887738
2_1556_1	0.165517	0.412079	1.005679	1.333466
2_1556_2	-1.026541	1.075710	1.018395	1.333590
2_1557_1	0.856951	-1.614641	-1.358733	-1.503378
2_1557_2	0.856951	-1.487069	-1.358733	-1.503378
2_1558_1	-0.143476	0.040886	-1.281738	-2.000281
2_1558_2	0.783966	-1.372866	-1.303278	-2.000281
2_1559_1	-0.682730	0.087205	-0.749392	-0.949256
2_1559_2	0.765016	-0.632146	-1.686188	-0.952909
2_1560_1	1.405008	-0.623799	-0.605167	-1.138506
2_1560_2	1.404329	-0.178387	-0.563359	-1.138502
2_1561_1	-1.083874	1.348179	0.946955	0.544906
2_1561_2	0.925775	-0.632991	-0.307863	-0.339420
2_1562_1	-0.549492	1.078433	1.122847	0.929044
2_1562_2	0.652179	-0.927695	0.183663	0.928748
2_1563_1	1.005021	-2.405454	-0.585309	-0.943413
2_1563_2	1.002708	-1.428688	-0.585309	-0.943413
2_1564_1	-1.229890	-0.187981	-0.802859	0.490903
2_1564_2	0.383418	-0.607570	-0.805240	0.490898
2_1565_1	1.048557	-1.936228	-1.870652	-0.744599
2_1565_2	1.048557	-1.165903	-1.870652	-0.744599
2_1566_1	0.877256	-1.145566	-1.963712	-0.306960
2_1566_2	-1.641306	1.233348	0.563679	1.472120
2_1567_1	0.980244	-1.109527	-1.209454	-0.760413
2_1567_2	-0.238950	-0.073210	-1.209377	-0.760413
2_1568_1	-1.052085	1.127744	0.793343	0.742588
2_1568_2	1.002166	-0.207092	-0.211101	-0.488518
2_1569_1	1.079824	-1.348064	-1.432062	-1.808813
2_1569_2	1.079364	-1.347486	-1.432062	-1.808813
2_1570_1	1.257744	-1.312627	-1.195375	-0.957212
2_1570_2	-1.032410	0.709192	0.599646	0.915282
2_1571_1	1.016231	-1.276182	-1.669331	-0.543521
2_1571_2	-1.475226	1.229256	0.939072	1.430881
2_1572_1	0.763137	0.624362	1.528743	1.810053
2_1572_2	-0.580795	1.107074	1.528767	1.810053
2_1573_1	-0.883068	0.756397	1.116278	0.403870
2_1573_2	1.204153	-1.058308	-0.081763	0.385615
2_1574_1	-0.750183	1.165234	0.773086	1.422606
2_1574_2	1.231850	-0.710777	-0.730790	-0.517554
2_1575_1	0.994242	-1.152502	-1.021036	-1.756698
2_1575_2	0.994242	-1.146232	-1.021036	-1.756698
2_1576_1	0.993567	-0.182124	0.136981	0.097761
2_1576_2	-0.860884	1.240057	0.997515	1.455384
2_1577_1	0.987832	-1.080074	-0.673868	-0.981255
2_1577_2	-1.591997	0.900607	1.236286	0.897867
2_1578_1	-1.827790	0.885851	1.205539	0.620748
2_1578_2	0.855455	-0.738154	-0.113625	-0.698480
2_1579_1	1.229176	-1.831883	-0.127262	1.088770
2_1579_2	-0.821941	0.709915	0.800478	1.120060
2_1580_1	1.254152	-1.657283	-0.429899	-0.606780
2_1580_2	-1.183402	0.544769	0.761638	1.365809
2_1581_1	1.114554	-1.013217	-0.845890	-0.965928
2_1581_2	-1.376067	1.303437	0.796214	0.933215
2_1582_1	-1.526043	1.045916	1.051120	1.240501
2_1582_2	0.816489	-1.027138	-1.303471	-0.389223
2_1583_1	1.256405	-0.737918	-0.023846	0.115902
2_1583_2	-0.556486	1.440721	1.125460	1.843809
2_1584_1	1.117892	-1.588085	-1.355090	-0.391344
2_1584_2	-0.765115	1.475924	0.931674	1.196670
2_1585_1	0.989912	-0.615271	0.016915	1.044619
2_1585_2	-1.112658	0.900800	1.322666	1.395302
2_1586_1	0.933721	-1.030864	-1.077120	-0.959119
2_1586_2	-0.428556	1.084713	0.772454	0.479305
2_1587_1	1.095444	0.082585	-0.547352	-0.839920
2_1587_2	-0.954092	0.808185	-0.133525	-0.416857
2_1588_1	1.004935	-1.563906	-1.092948	-0.599207
2_1588_2	-0.307225	1.343384	1.138238	1.093573
2_1589_1	1.008947	-2.139104	-1.491165	0.203728
2_1589_2	-1.042501	0.376829	0.884512	1.034918
2_1590_1	0.850315	-2.260453	-0.946007	-1.652380
2_1590_2	-0.932401	0.573427	1.154288	0.046491
2_1591_1	1.041440	-1.143627	-1.054095	-1.201336
2_1591_2	-1.239420	1.015159	0.900269	0.798156
2_1592_1	-0.765679	1.486190	1.062595	0.968526
2_1592_2	0.314684	1.225185	0.058485	-0.337177
2_1593_1	1.249361	-1.174568	-1.099125	-1.223723
2_1593_2	-0.854828	1.189012	0.799144	0.801059
2_1594_1	-1.267382	1.092263	1.320440	0.769048
2_1594_2	0.911470	-0.446727	-0.306595	-1.200044
2_1595_1	1.073178	-0.436760	-1.280194	-0.775865
2_1595_2	-1.399549	1.172037	0.988555	0.929205
2_1596_1	1.239164	-0.927629	-0.556653	-1.506564
2_1596_2	-1.100979	0.655219	0.329349	-0.551875
2_1597_1	0.795168	-1.400024	-0.556855	-1.393542
2_1597_2	0.795168	-1.445809	-0.556856	-1.393543
2_1598_1	-1.150136	1.181685	1.134336	1.110165
2_1598_2	0.874981	-1.376719	-1.155533	-0.848064
2_1599_1	-1.311126	0.910459	1.299156	0.081255
2_1599_2	0.519590	-0.510297	-0.679421	-1.614424
2_1600_1	0.898366	-1.396092	-1.522310	-1.540414
2_1600_2	0.898678	-1.648788	-1.522310	-1.540414
2_1601_1	-1.016431	1.131626	0.732519	0.623545
2_1601_2	-1.016255	1.131576	0.732519	0.623545
2_1602_1	-1.086564	1.110333	0.528483	0.982624
2_1602_2	-0.600790	1.101872	-0.158198	-0.516164
2_1603_1	1.053284	-1.200884	-1.117275	-1.154477
2_1603_2	1.053304	-2.122959	-1.117275	-1.154477
2_1604_1	-0.627982	0.622879	-0.038030	-1.771371
2_1604_2	0.706186	-1.228986	-0.852555	-1.808616
2_1605_1	-1.564382	1.040925	0.956743	0.901024
2_1605_2	0.884164	-1.059522	-0.227800	0.586621
2_1606_1	-1.653471	1.301171	1.116619	1.407775
2_1606_2	0.558215	-1.240353	-0.255516	-0.371429
2_1607_1	-0.259212	0.689237	-0.139885	-1.513609
2_1607_2	0.593114	-0.406012	-1.295261	-1.513637
2_1608_1	-1.531188	1.582089	1.092751	0.449156
2_1608_2	0.740616	-0.592461	-0.065748	-0.794869
2_1609_1	-0.973844	0.406033	-0.254107	-0.227392
2_1609_2	0.776632	-0.634127	-1.183837	-0.715941
2_1610_1	1.240012	-0.713386	-0.165307	0.145740
2_1610_2	-0.892167	1.245893	0.746357	1.772386
2_1611_1	0.981396	-0.777076	-0.254804	-0.767734
2_1611_2	0.350188	0.615573	0.909371	1.040561
2_1612_1	-1.392604	1.037087	1.664779	1.741535
2_1612_2	0.882741	0.085031	1.363813	1.741469
2_1613_1	-1.553698	0.894329	1.077398	1.033270
2_1613_2	0.728764	-1.580149	-0.659568	-0.167878
2_1614_1	0.995959	-1.166699	-0.192073	-1.131371
2_1614_2	-1.377247	0.743800	1.512884	0.892746
2_1615_1	-1.534566	1.268834	1.130693	0.828524
2_1615_2	0.922443	-1.285062	-1.371960	-0.956325
2_1616_1	-1.352846	0.556084	0.065971	-1.122575
2_1616_2	-1.462078	1.088967	0.712780	0.351337
2_1617_1	0.661430	-1.087605	-1.981426	-1.950788
2_1617_2	-0.402112	-0.142177	-1.980732	-1.950775
2_1618_1	0.776897	-1.092500	-0.620141	-1.155965
2_1618_2	-0.941037	0.785744	1.217089	0.785323
2_1619_1	-0.985351	1.061029	0.796050	0.931644
2_1619_2	1.074475	0.298982	0.713563	0.922036
2_1620_1	0.983060	-1.489564	-1.154658	-0.870931
2_1620_2	-0.980282	0.918988	0.823028	0.673795
2_1621_1	-0.792894	0.362195	-0.975358	-1.438279
2_1621_2	0.501397	-1.241040	-2.245091	-1.438279
2_1622_1	-1.770242	1.009898	1.516312	1.332823
2_1622_2	-1.770242	1.026593	1.516312	1.332823
2_1623_1	-1.096276	1.124471	0.717056	1.075895
2_1623_2	1.089333	-0.583966	-0.529237	0.494471
2_1624_1	-1.494583	0.960953	1.118944	1.663388
2_1624_2	-1.883989	0.961123	1.118944	1.663388
2_1625_1	1.090256	-0.131624	0.818100	0.762354
2_1625_2	-1.682873	0.771985	1.682529	0.762426
2_1626_1	-0.543841	0.822318	-0.121411	-1.317569
2_1626_2	0.902520	-1.198042	-1.002090	-1.703145
2_1627_1	0.979979	-0.777629	-0.736682	-0.193354
2_1627_2	0.981560	-1.191167	-0.736686	-0.193354
2_1628_1	1.057867	-1.751020	-1.556380	-0.884415
2_1628_2	1.057880	-2.057037	-1.556380	-0.884415
2_1629_1	1.308899	-0.896172	-1.449856	-0.902116
2_1629_2	0.013354	0.971705	0.600781	0.817565
2_1630_1	0.989856	-0.541347	-1.302982	-0.731834
2_1630_2	-1.242282	1.010858	0.234379	0.286089
2_1631_1	-1.599573	1.205601	1.419411	1.810676
2_1631_2	0.724416	-0.352878	0.651119	1.810676
2_1632_1	1.258985	-1.747212	-1.328633	-0.487341
2_1632_2	1.258996	-2.048931	-1.328633	-0.487341
2_1633_1	0.991205	-1.886443	-0.829081	-0.450519
2_1633_2	-1.293762	0.511069	0.750618	0.818904
2_1634_1	1.294919	-1.197519	-2.179614	-1.315179
2_1634_2	1.294919	-2.158485	-2.179614	-1.315179
2_1635_1	0.977761	-0.907623	-0.365752	0.759691
2_1635_2	-1.469789	0.916036	1.022359	1.480716
2_1636_1	0.859496	-0.855000	-0.669018	-1.330870
2_1636_2	-1.106140	1.163065	1.124257	0.572347
2_1637_1	-0.579781	0.747610	-0.335858	-2.064691
2_1637_2	0.876103	-0.060077	-0.803863	-2.064691
2_1638_1	1.307910	-1.278476	-1.262957	-0.718359
2_1638_2	-1.333237	1.280611	0.925972	1.117956
2_1639_1	0.886745	-0.504716	-0.299132	-0.002037
2_1639_2	-1.060139	1.219677	1.027033	1.422292
2_1640_1	0.799674	-1.095676	-1.516064	-1.439731
2_1640_2	0.799674	-0.670690	-1.516064	-1.439731
2_1641_1	-1.434961	0.957205	0.941808	0.890172
2_1641_2	1.043056	0.008444	0.639836	0.885416
2_1642_1	1.126726	-1.082257	-1.752240	-1.857020
2_1642_2	-0.262253	0.826904	-0.497734	-1.857020
2_1643_1	0.969414	-0.341712	-1.667289	-1.096243
2_1643_2	-1.519317	1.293356	0.723951	0.691791
2_1644_1	1.098246	-0.756446	-0.956560	-1.239430
2_1644_2	1.098246	-1.196843	-0.957540	-1.241156
2_1645_1	1.111481	-0.818310	0.855443	1.061275
2_1645_2	-0.957661	0.807538	1.157267	1.065544
2_1646_1	1.048158	-0.692496	-0.935221	-1.160811
2_1646_2	-0.403006	1.095863	0.487162	-0.505669
2_1647_1	1.259436	0.299343	0.673572	0.536540
2_1647_2	1.278814	-0.566254	-1.021800	-1.233837
2_1648_1	0.856027	-0.337624	-0.908855	-0.642246
2_1648_2	-0.852221	1.406069	1.237020	0.995334
2_1649_1	-1.528948	1.136339	1.252285	0.857828
2_1649_2	0.697969	-0.139857	-1.077105	-1.072744
2_1650_1	-1.157839	0.941865	0.887964	1.170893
2_1650_2	0.927192	-0.901848	-0.419571	-0.185174
2_1651_1	-1.069552	0.819165	1.146417	1.460664
2_1651_2	0.873835	-0.333184	0.656723	1.458070
2_1652_1	-1.231361	1.032346	1.026606	1.434047
2_1652_2	-1.246917	1.032346	1.026606	1.434047
2_1653_1	0.948984	-1.488830	-1.266776	-1.842187
2_1653_2	0.948984	-0.787990	-1.211975	-1.839001
2_1654_1	0.688218	-1.214111	0.109282	1.152930
2_1654_2	-1.703313	1.161636	1.323747	1.227227
2_1655_1	1.233248	-0.198067	1.079011	0.471182
2_1655_2	-0.485546	0.771537	1.084177	0.471182
2_1656_1	-1.301535	0.631662	1.151301	0.702079
2_1656_2	0.855574	-0.808552	-0.910794	-0.936918
2_1657_1	-1.555441	0.989246	0.498979	1.439419
2_1657_2	0.551404	-0.667138	-1.932796	-0.197019
2_1658_1	-0.677193	1.160931	-0.083555	-1.992864
2_1658_2	1.035253	-0.322167	-1.357002	-1.992876
2_1659_1	-1.407451	1.036314	1.194396	0.907988
2_1659_2	0.803623	-0.050086	-0.810159	-0.701060
2_1660_1	0.192626	0.673915	1.555144	1.080475
2_1660_2	-0.503855	1.109745	1.569339	1.080475
2_1661_1	0.577445	-1.337397	-1.268750	-0.468521
2_1661_2	-1.187027	0.925344	0.910427	0.665022
2_1662_1	-1.586547	0.869933	1.325077	1.011340
2_1662_2	0.607626	-1.188828	-0.920815	-0.795671
2_1663_1	-0.561244	0.665435	1.596841	0.890204
2_1663_2	1.177375	-1.078621	0.180142	0.206680
2_1664_1	-1.078063	1.392382	1.262341	1.106430
2_1664_2	0.760349	-0.630291	-0.516305	-0.617841
2_1665_1	-0.885333	0.616113	0.753179	1.040670
2_1665_2	0.940188	-1.691409	-0.896930	-0.902728
2_1666_1	0.858584	-0.845744	-0.654893	-0.041793
2_1666_2	-1.487576	0.927132	1.429301	1.112110
2_1667_1	1.101413	-1.875008	-0.752206	-0.713460
2_1667_2	-1.032464	0.866348	0.805449	0.832764
2_1668_1	0.962633	-0.892231	-0.692294	-0.144254
2_1668_2	-1.108126	1.038413	1.379656	1.084645
2_1669_1	1.277820	-0.968695	-1.442225	-0.783268
2_1669_2	-0.526148	1.245661	0.979255	1.166751
2_1670_1	1.129505	-1.619740	-0.819609	-1.365113
2_1670_2	-1.452066	1.235287	0.857308	0.443110
2_1671_1	0.980905	-1.453263	-0.805370	-1.417853
2_1671_2	-0.840511	0.770348	0.801655	-0.823660
2_1672_1	0.951690	-1.648872	-0.597110	-0.338087
2_1672_2	-1.130123	1.144592	1.043066	1.308558
2_1673_1	-1.836658	1.059355	1.419576	0.760717
2_1673_2	0.589014	-0.968913	-0.227530	-0.967118
2_1674_1	0.832009	-1.011569	-1.619347	-1.086957
2_1674_2	-0.500180	1.010186	0.799519	0.659392
2_1675_1	1.020763	-0.619452	0.929191	1.435860
2_1675_2	-0.041926	0.308886	1.542874	1.446295
2_1676_1	0.964889	-0.321212	-0.976291	-1.089712
2_1676_2	-1.036242	1.324018	1.226149	0.831717
2_1677_1	-1.870639	1.105034	0.952845	0.933627
2_1677_2	-0.494881	-0.383678	-0.587973	-0.529149
2_1678_1	-1.415054	1.179142	1.226471	0.491162
2_1678_2	0.329046	-0.227942	-0.351192	-1.185308
2_1679_1	1.293779	-1.901636	-1.680322	-1.871123
2_1679_2	1.293591	-1.230215	-1.680322	-1.871123
2_1680_1	-1.214998	0.815016	1.153955	0.864500
2_1680_2	1.228539	-0.815326	-1.316725	-1.052895
2_1681_1	-1.159768	1.435686	1.034008	0.687406
2_1681_2	0.851635	-1.269357	-1.231363	-1.319276
2_1682_1	-1.235475	1.366420	1.425249	1.300802
2_1682_2	0.691581	-0.302361	0.018253	0.564687
2_1683_1	-1.378749	1.073003	1.001524	1.172327
2_1683_2	0.841438	-0.394446	-0.940692	-0.703197
2_1684_1	1.001969	-0.185010	-1.397377	-2.387303
2_1684_2	1.002402	-0.340384	-1.403052	-2.387304
2_1685_1	0.897478	0.084893	1.112353	1.200237
2_1685_2	-1.046793	1.014404	1.122281	1.201089
2_1686_1	1.147695	-0.688155	-1.466992	-0.824276
2_1686_2	1.147742	-1.562097	-1.466992	-0.824276
2_1687_1	-0.689609	1.301967	1.088108	0.749192
2_1687_2	0.739720	0.578153	1.028616	0.749121
2_1688_1	-2.032418	1.111772	1.214419	1.081183
2_1688_2	0.561132	-1.207720	-0.693978	-0.777994
2_1689_1	-0.636121	0.409264	-0.062596	-1.370366
2_1689_2	0.994547	-0.606212	-1.152868	-1.372061
2_1690_1	-1.616847	1.369633	1.016634	1.127539
2_1690_2	0.825780	-1.426670	-0.078910	0.131164
2_1691_1	-1.363702	1.089619	1.252923	1.480576
2_1691_2	1.013112	-0.866561	0.278371	1.480562
2_1692_1	-0.928115	1.033732	1.129275	0.534833
2_1692_2	0.635553	-0.922417	-1.244943	-1.473343
2_1693_1	-0.380310	0.998506	-0.603361	-1.181291
2_1693_2	1.086003	-0.075589	-1.155650	-1.181435
2_1694_1	-0.447971	0.366515	-0.873490	-1.341828
2_1694_2	0.567744	-0.361800	-1.137878	-1.341835
2_1695_1	1.044671	-1.280212	-1.364935	-0.285349
2_1695_2	-0.693058	1.011230	1.173761	1.316617
2_1696_1	1.089310	-1.580694	-0.782904	-0.353318
2_1696_2	1.067718	-0.841069	0.425826	0.710163
2_1697_1	0.817213	-1.356622	-1.007754	-1.810769
2_1697_2	-0.160191	0.836945	0.138989	-0.536309
2_1698_1	-0.393931	0.140418	-0.533044	-2.033889
2_1698_2	0.804012	-0.943514	-1.380040	-2.042705
2_1699_1	0.976405	-0.287423	-1.082522	-0.550585
2_1699_2	-1.619573	0.959602	0.605910	1.196543
2_1700_1	-0.992195	1.089482	0.793825	0.685644
2_1700_2	0.937732	-0.446703	0.375368	0.433987
2_1701_1	1.141955	-1.296252	-0.150075	-0.800818
2_1701_2	1.141954	-0.194954	0.565007	0.731038
2_1702_1	0.839357	-1.244872	-0.222985	1.178217
2_1702_2	-1.445808	1.148732	1.053378	1.831883
2_1703_1	1.009677	-1.310730	-0.835562	-0.764095
2_1703_2	1.009677	-1.310730	-0.835562	-0.764095
2_1704_1	0.910444	-1.581823	-0.777734	-1.033063
2_1704_2	-0.979171	0.992313	0.756308	0.828271
2_1705_1	-1.952008	1.022929	0.779754	-0.128441
2_1705_2	0.465532	-0.634541	-0.700307	-1.910614
2_1706_1	-0.899452	0.683332	0.298746	0.298167
2_1706_2	0.652506	-0.357291	-0.735202	-1.558484
2_1707_1	0.806462	-1.647118	-1.369486	-0.801230
2_1707_2	-1.854659	1.045705	1.169000	0.865407
2_1708_1	-0.351039	0.432532	-0.479207	-2.036446
2_1708_2	0.629234	-0.613150	-1.226645	-2.036446
2_1709_1	-1.066534	0.418818	1.307661	0.745237
2_1709_2	0.711136	-1.057038	-1.088098	-1.116580
2_1710_1	0.951672	-1.609001	-2.184766	-0.883313
2_1710_2	0.795931	-1.608979	-2.184766	-0.883313
2_1711_1	0.635561	-1.173658	-1.264894	-1.673632
2_1711_2	-1.123794	0.413658	-0.130452	-0.367651
2_1712_1	1.029997	-0.593752	-1.476347	-0.882748
2_1712_2	-0.228421	0.328965	-0.967761	-0.795577
2_1713_1	-1.558973	1.039388	1.217928	1.465007
2_1713_2	0.908220	-0.630892	0.054912	1.396971
2_1714_1	1.065578	-0.902241	-1.087635	-1.273170
2_1714_2	-0.355872	1.191046	1.298305	0.571364
2_1715_1	-0.666603	1.103617	1.088305	0.835889
2_1715_2	1.215611	-1.030464	-0.545416	-0.853321
2_1716_1	-0.944633	1.242630	0.852155	0.294994
2_1716_2	-0.749993	1.239827	0.852155	0.294994
2_1717_1	0.944489	-0.663701	-1.406435	-0.989692
2_1717_2	-1.101800	0.557368	0.900253	0.652695
2_1718_1	0.823419	-1.385411	-1.611608	-0.738878
2_1718_2	0.823419	-1.644704	-1.611608	-0.738878
2_1719_1	0.990856	-0.862594	-1.695143	-0.927405
2_1719_2	-0.434928	0.179320	-0.381088	-0.270066
2_1720_1	-0.806227	1.105048	0.417447	-0.403238
2_1720_2	1.080036	-1.450810	-0.904268	-1.519418
2_1721_1	-1.377719	0.772359	0.687572	1.447000
2_1721_2	1.130563	-1.302608	-0.492677	1.064178
2_1722_1	0.652153	-1.464110	-1.397508	-0.453787
2_1722_2	-1.475777	1.014114	1.162945	0.864324
2_1723_1	-1.221947	1.052395	1.145041	1.553126
2_1723_2	0.660212	-0.483244	0.025741	1.049853
2_1724_1	-0.767161	0.713677	-0.087104	-0.698795
2_1724_2	1.028949	-0.423772	-0.247468	-0.700542
2_1725_1	0.968166	-1.601900	-0.920512	-0.943568
2_1725_2	-0.555686	0.912979	1.653530	0.731047
2_1726_1	0.794415	-1.065311	-1.550085	-0.386083
2_1726_2	-0.142186	0.931246	0.899942	1.371280
2_1727_1	0.690623	-1.602602	-0.972462	-1.862515
2_1727_2	0.690623	-1.004493	-0.972462	-1.862515
2_1728_1	-0.939979	0.714561	0.513945	1.616165
2_1728_2	1.386014	-1.790313	-1.756861	-0.375393
2_1729_1	1.171225	-0.811575	-1.247072	-1.307184
2_1729_2	-1.039207	0.990366	0.974490	0.557978
2_1730_1	-0.719492	1.407111	0.871728	1.367497
2_1730_2	1.037109	-1.339045	-0.980513	0.598947
2_1731_1	0.931588	-0.522498	-0.950457	-1.391235
2_1731_2	-1.206745	0.719610	1.049791	0.580647
2_1732_1	-0.752171	0.028876	-0.485321	-1.773168
2_1732_2	0.942164	-0.970439	-1.264651	-1.773579
2_1733_1	1.138263	-1.767383	-0.798147	-0.195257
2_1733_2	-0.174607	0.586704	0.907525	1.809836
2_1734_1	0.823604	-0.132133	-1.826125	-1.004182
2_1734_2	-0.796699	0.717013	-0.705603	-1.004112
2_1735_1	0.750358	-2.153519	-1.157983	-0.505884
2_1735_2	-1.114266	0.801737	0.796101	0.375812
2_1736_1	1.162084	-1.420114	-0.582136	-0.664881
2_1736_2	-0.957160	0.915585	0.910562	0.415957
2_1737_1	-0.673610	0.996281	0.720472	-0.071621
2_1737_2	0.564867	-0.963942	-0.580352	-1.820027
2_1738_1	-1.453374	1.065427	0.861197	0.641169
2_1738_2	0.935137	-0.535648	-1.038662	-1.242744
2_1739_1	-1.114435	1.113980	1.606915	1.134916
2_1739_2	1.176366	-0.544329	0.393333	1.133404
2_1740_1	1.139172	-1.196408	-1.527594	-1.164271
2_1740_2	-0.676769	0.530017	0.853443	0.740056
2_1741_1	1.105514	-1.469045	-1.202113	-1.033501
2_1741_2	1.105514	-1.858147	-1.202113	-1.033501
2_1742_1	-1.279428	0.982149	1.191148	1.264718
2_1742_2	1.206963	-1.862359	-1.103886	-0.742912
2_1743_1	-1.617037	1.175906	1.327821	0.962623
2_1743_2	-0.958114	1.164110	1.327733	0.962623
2_1744_1	0.828667	-0.593046	-0.932941	-0.745420
2_1744_2	-1.594822	1.260869	1.108034	0.852335
2_1745_1	-1.347883	1.394674	1.159098	1.314792
2_1745_2	0.969221	-0.778410	-0.565852	-0.355552
2_1746_1	1.033038	-1.446660	-1.816183	-1.017835
2_1746_2	1.032712	-0.950993	-1.747893	-1.015098
2_1747_1	-1.124591	1.112649	1.278577	0.958979
2_1747_2	0.998681	-0.784343	-0.594024	-0.992441
2_1748_1	-0.601350	0.867782	0.537594	0.299005
2_1748_2	0.840675	-1.309692	-0.641362	-0.887095
2_1749_1	-0.407200	0.963395	0.303357	-1.111640
2_1749_2	0.886922	-0.204665	-0.175981	-1.181827
2_1750_1	-1.514793	1.273542	0.948878	0.677111
2_1750_2	1.125729	-1.044897	-1.171230	-0.903517
2_1751_1	0.928227	-1.496454	-1.165367	-1.346967
2_1751_2	-0.743237	1.105482	0.623108	0.634246
2_1752_1	1.078688	-1.013073	-0.656417	0.221285
2_1752_2	0.184679	0.667940	0.764055	0.749043
2_1753_1	-1.079531	0.165783	-0.797849	-1.104750
2_1753_2	-2.077583	1.185395	0.922164	0.625774
2_1754_1	1.033673	-0.614143	-0.102344	0.904287
2_1754_2	-0.828532	1.152597	1.002159	1.362612
2_1755_1	-0.689520	0.594832	0.382158	1.157459
2_1755_2	0.422487	-0.027661	-0.666146	-0.652378
2_1756_1	-0.965774	0.744444	1.074892	-0.176621
2_1756_2	0.870120	-1.690225	-0.614941	-1.086806
2_1757_1	1.000169	-0.506734	-0.914764	-0.360546
2_1757_2	-0.515379	1.127434	1.035797	0.989732
2_1758_1	1.149626	-0.265846	-1.066613	-0.974148
2_1758_2	-0.793408	1.304885	1.136611	0.849349
2_1759_1	-1.347220	0.940182	0.866033	0.585020
2_1759_2	0.921446	-1.137085	-1.130227	-0.467784
2_1760_1	-1.243762	1.130808	1.238273	1.241680
2_1760_2	1.088041	-0.772565	0.007715	0.695642
2_1761_1	-0.649744	1.343054	0.526395	-0.610696
2_1761_2	0.627733	0.624233	0.526222	-0.610770
2_1762_1	-1.059345	0.960082	1.119641	1.322283
2_1762_2	0.637763	-0.375543	-0.933732	0.053244
2_1763_1	-1.055217	0.971849	1.118986	0.888392
2_1763_2	-0.989999	0.970541	1.118908	0.888392
2_1764_1	-1.024439	0.628337	-0.521740	-1.029145
2_1764_2	-1.009969	0.628336	-0.521740	-1.029145
2_1765_1	1.104016	-1.161501	-0.230560	-1.433451
2_1765_2	-1.270906	0.672957	0.743346	0.145673
2_1766_1	0.880049	-1.583679	-1.303495	-0.485233
2_1766_2	-1.020770	0.513333	0.315056	0.860879
2_1767_1	0.616159	-0.834959	-1.076839	-2.555381
2_1767_2	0.616093	-0.834184	-1.076554	-2.555381
2_1768_1	0.931673	-1.028786	-0.936990	0.371359
2_1768_2	0.923520	-0.432088	-0.935611	0.371359
2_1769_1	0.966015	-1.268261	-0.703670	-2.070434
2_1769_2	0.966015	-1.268260	-0.703670	-2.070434
2_1770_1	1.111164	-1.659243	-1.079202	-0.077222
2_1770_2	-1.155634	1.064014	0.762153	1.292421
2_1771_1	-0.876374	1.031737	1.028320	1.277924
2_1771_2	0.680954	-0.379383	0.029519	0.782972
2_1772_1	-1.824338	1.292662	1.043582	1.157834
2_1772_2	0.707861	-0.081415	-1.208486	-0.558821
2_1773_1	-1.482677	1.283320	0.734979	1.233340
2_1773_2	0.865069	-1.529454	-1.323586	-0.387287
2_1774_1	0.860352	-1.167318	-1.867916	-2.332478
2_1774_2	0.862244	-1.724631	-1.896540	-2.333043
2_1775_1	1.193310	-0.914206	-0.329624	0.240874
2_1775_2	-1.017135	0.938633	0.655874	0.970474
2_1776_1	1.007247	-2.061935	-1.559628	0.103790
2_1776_2	-0.914886	0.503447	0.908522	1.007355
2_1777_1	0.971901	-1.781079	-1.122934	-0.889801
