Name	Gcnf	Gata6	Pbx1	Klf4	Nanog
2_1830_1	-0.571736	-0.552582	-2.096694	-0.874964	-0.684768
2_1830_2	-0.594417	-0.889328	-0.200541	0.948151	0.943431
2_1831_1	1.533594	0.774198	-0.488995	-1.284609	-0.996129
2_1831_2	-0.268667	-1.810375	1.084467	0.722264	1.390954
2_1832_1	-1.101740	-1.950138	1.182865	1.524906	1.329689
2_1832_2	-0.118815	-0.781450	-0.671731	-1.117913	-0.465004
2_1833_1	-0.093884	-1.301343	1.668456	1.660979	1.297040
2_1833_2	0.973922	-1.481697	-0.324896	1.136459	0.544907
2_1834_1	0.709509	0.647587	-0.668069	-0.391669	-1.610395
2_1834_2	-2.072187	-0.756617	0.983534	1.105548	0.940673
2_1835_1	1.432662	0.894270	-0.810731	-1.045030	-1.594364
2_1835_2	0.070459	-0.092327	-0.810731	-1.045027	-1.293270
2_1836_1	1.408607	0.360931	-0.946689	-1.019719	-0.753785
2_1836_2	0.502176	0.468313	1.022649	1.421767	0.950641
2_1837_1	-1.937978	-1.049698	0.886735	1.257937	1.338414
2_1837_2	0.156250	0.081115	-1.115264	-1.214556	-0.803228
2_1838_1	-1.016828	-0.689368	0.754126	1.282739	1.939052
2_1838_2	0.440936	-0.550839	-1.093541	-0.017064	0.141464
2_1839_1	-0.165640	-0.666799	-0.485391	-1.191078	-1.203822
2_1839_2	1.140131	0.556108	-0.485392	-1.191078	-1.716432
2_1840_1	1.866334	1.152652	0.254272	-1.356417	-0.977940
2_1840_2	-0.355946	-0.335647	2.056413	0.260630	0.989860
2_1841_1	-0.799627	-1.620670	1.455485	1.304440	1.242545
2_1841_2	0.285025	-0.906520	-0.300522	-1.425312	-1.268179
2_1842_1	0.497771	2.085074	0.016793	-0.417507	-0.042855
2_1842_2	1.380808	1.015927	0.016748	-1.304668	-0.690013
2_1843_1	-2.093745	-0.742424	0.868091	0.787665	1.755954
2_1843_2	0.626544	0.639658	-1.196517	-0.127635	-1.187640
2_1844_1	1.479345	0.558360	-1.624108	-1.111960	-1.253615
2_1844_2	-1.049024	-0.224481	0.355322	1.329029	1.158664
2_1845_1	1.239174	1.341518	-1.206540	-0.452395	-1.134685
2_1845_2	1.239161	1.267254	-1.206540	-0.924344	-1.141493
2_1846_1	1.244535	0.817307	-1.532340	-0.724479	-1.002041
2_1846_2	-0.192824	1.513186	0.028432	1.257138	0.607540
2_1847_1	-0.510015	-1.312590	1.658426	1.594464	1.371630
2_1847_2	0.177640	-0.742394	1.526398	0.327089	0.635296
2_1848_1	-0.286764	-0.477275	0.429752	-0.938487	-0.417168
2_1848_2	-1.346449	-1.066847	1.220438	1.195441	1.235369
2_1849_1	-0.119098	-0.610549	-0.631786	-1.286165	-0.205823
2_1849_2	0.248274	0.383517	-0.631786	-1.286165	-0.669917
2_1850_1	-0.556967	1.046705	-0.935428	0.183750	0.292363
2_1850_2	-1.925616	0.171380	1.077928	1.182342	1.108417
2_1851_1	-2.213715	-0.967546	1.075110	1.231478	1.361763
2_1851_2	-0.783238	0.895699	-0.374315	0.304681	0.285176
2_1852_1	0.992023	0.584384	-2.588012	-0.948316	-1.340348
2_1852_2	0.581643	-0.587578	-2.588012	-0.947922	-1.092634
2_1853_1	0.169211	-0.543436	-0.358254	-1.426788	-0.679950
2_1853_2	-0.723518	-1.130738	1.632992	1.213495	1.347401
2_1854_1	1.225754	0.914823	-2.051109	-0.992239	0.271762
2_1854_2	1.612769	0.915368	-2.051219	-1.025510	-0.461072
2_1855_1	-2.124204	-2.428662	1.061834	1.211072	1.196084
2_1855_2	-0.829927	-0.588834	-0.683948	-1.359983	-0.340252
2_1856_1	-0.244030	0.444206	1.544531	1.292991	0.765782
2_1856_2	1.260305	0.722674	-0.332169	-1.433595	-1.481200
2_1857_1	1.598212	0.566721	-0.374044	-1.424780	-1.401611
2_1857_2	0.387114	-0.228970	-0.374040	-1.424780	-0.930647
2_1858_1	1.297972	0.651048	-0.904251	-0.922588	-1.100812
2_1858_2	0.362093	-0.459014	-0.904251	-0.922544	-0.929972
2_1859_1	-1.113425	-1.245134	1.525066	0.649117	1.186167
2_1859_2	0.324604	0.058375	-0.255001	-1.381286	0.071196
2_1860_1	0.060384	-0.197826	-0.442181	-0.997287	-0.904785
2_1860_2	1.579213	0.580917	-0.442181	-0.997287	-1.051898
2_1861_1	-1.824791	-1.378664	0.867309	1.248777	1.256712
2_1861_2	0.284496	0.483067	0.274848	0.232782	0.184087
2_1862_1	-1.557769	-0.954006	1.187718	1.482517	1.236554
2_1862_2	-0.033306	-0.123617	-0.865635	-0.311223	-0.129616
2_1863_1	0.366756	0.983685	1.428953	0.882913	0.720374
2_1863_2	1.809537	0.621962	1.219118	-0.166099	-0.934898
2_1864_1	0.052367	-0.634331	-1.564217	-0.749234	-1.065454
2_1864_2	1.237456	0.531236	-1.564217	-0.750772	-1.171744
2_1865_1	0.811818	0.529524	-0.794615	-0.937326	-0.778791
2_1865_2	-1.704563	-0.489322	0.994447	1.499818	1.331198
2_1866_1	-0.900026	-1.116279	-0.189375	1.254849	0.972981
2_1866_2	0.618584	-0.277255	-1.517025	-1.550931	-0.554219
2_1867_1	1.251552	0.859271	-0.567336	-0.845331	-1.185810
2_1867_2	-1.466544	-1.861091	1.003536	1.524052	1.360459
2_1868_1	0.761034	0.621107	-0.021337	-1.243922	-0.476093
2_1868_2	-1.795100	-0.405363	1.487461	1.018564	1.167365
2_1869_1	0.029243	0.199321	0.803285	1.070588	1.177144
2_1869_2	0.213818	1.909686	0.304004	0.916814	0.551395
2_1870_1	-2.055140	-2.001847	1.902198	1.128480	1.412357
2_1870_2	-0.395363	-1.066602	0.311251	-1.208634	-0.319463
2_1871_1	0.957542	0.097372	-0.261744	-0.965787	-0.569713
2_1871_2	0.405105	-0.607073	1.406021	1.642779	0.772080
2_1872_1	-0.398812	-0.781634	-1.783267	-1.501126	-1.042088
2_1872_2	-1.909514	-1.578050	0.172790	0.987029	1.368701
2_1873_1	-1.416224	-0.509336	1.380743	1.010286	1.311619
2_1873_2	0.695662	0.713902	-0.654320	-1.538489	-0.757726
2_1874_1	0.628233	0.093270	-1.910014	-0.737255	-0.694987
2_1874_2	1.515492	1.233441	-1.910014	-0.739129	-1.052001
2_1875_1	-0.153372	-0.398321	1.301565	-1.614147	-0.196520
2_1875_2	-0.838286	-1.393007	1.649658	1.025145	1.044001
2_1876_1	-1.256776	-0.781445	-0.127614	1.258101	0.854106
2_1876_2	0.515841	-0.181734	-0.958023	-1.202544	-0.494437
2_1877_1	-2.235538	-1.237239	0.901449	1.082491	1.371106
2_1877_2	0.590288	1.133174	-0.574039	-0.292925	-1.154874
2_1878_1	-0.912468	-1.805624	1.090043	1.153065	1.373184
2_1878_2	0.371134	-0.732345	-0.953871	0.415918	0.192307
2_1879_1	-0.477680	0.095407	1.678122	1.517771	1.378553
2_1879_2	1.283800	0.652430	-0.258173	-0.625540	-0.481773
2_1880_1	-0.129390	-0.152873	-1.342608	-1.151122	-0.872062
2_1880_2	1.328724	0.903328	-1.342608	-1.153238	-1.714165
2_1881_1	-0.371443	-0.681597	-0.791844	-1.291455	0.035862
2_1881_2	-1.264652	-0.930478	1.208631	1.171041	1.445514
2_1882_1	0.920196	0.386818	0.749982	-0.572549	-0.336680
2_1882_2	0.319443	-0.664023	0.749982	-0.524601	-0.229387
2_1883_1	0.109654	0.053053	-0.057677	-0.895038	-0.584699
2_1883_2	-1.359413	-1.172134	0.990341	1.092742	1.393685
2_1884_1	-1.263532	-0.346501	0.059009	1.094865	0.763769
2_1884_2	-0.174986	-0.121745	-1.218820	-0.149619	-0.755355
2_1885_1	-1.390210	-1.311366	1.161733	0.706822	1.045072
2_1885_2	1.290535	0.474232	-0.484820	-1.179956	-0.771711
2_1886_1	-1.617381	-1.279293	1.203587	1.455368	1.194597
2_1886_2	-0.275402	0.715193	-0.648391	0.453173	0.099749
2_1887_1	-1.720547	-1.064700	1.789369	1.282472	1.133133
2_1887_2	0.861943	0.970386	0.532984	-0.948657	-1.011436
2_1888_1	0.131887	-2.056957	0.908599	1.218364	1.315911
2_1888_2	0.414683	-0.991013	-1.200910	-1.256561	-0.694775
2_1889_1	0.016213	-0.591251	-1.410388	-0.958515	-0.613156
2_1889_2	1.522218	0.585282	-1.458428	-0.958534	-1.312671
2_1890_1	1.039026	0.600149	0.063458	-0.994270	-1.109909
2_1890_2	-1.290410	-1.231875	0.633660	0.953649	1.768358
2_1891_1	-1.258576	-1.007725	0.973869	1.184996	0.784470
2_1891_2	0.177205	-0.512515	-0.696728	-0.711306	-1.098347
2_1892_1	1.389635	0.984353	0.479753	-1.162396	-0.879977
2_1892_2	-1.006562	-1.020122	1.711254	1.201490	1.229650
2_1893_1	-0.347287	-0.312667	0.167656	-0.577659	0.506453
2_1893_2	1.092957	0.739560	-0.052399	-1.321653	-0.254198
2_1894_1	-1.579849	-0.118060	1.467520	1.317168	0.950165
2_1894_2	1.187230	0.662170	1.063887	-0.359958	-0.362705
2_1895_1	-0.471707	1.525638	-0.024164	-0.647024	-0.431358
2_1895_2	0.887449	0.903791	-0.024164	-1.586734	-0.914757
2_1896_1	-0.543830	-0.275391	-0.712222	-0.658436	-0.991366
2_1896_2	-1.823606	-1.199551	1.103741	0.814578	1.393887
2_1897_1	-0.717406	-0.270829	1.009392	-0.171381	-0.243705
2_1897_2	-1.912611	-1.298798	1.822621	1.338144	1.454827
2_1898_1	1.522147	1.746350	-0.316864	-1.055721	-0.987853
2_1898_2	-1.321776	-1.294462	1.533481	0.657261	1.464091
2_1899_1	-0.198198	-1.372660	-0.552968	-1.163984	-0.109140
2_1899_2	-1.344385	-2.256478	1.299386	1.032619	1.270157
2_1900_1	-0.835117	0.014312	0.767247	-1.690563	-0.264176
2_1900_2	-2.205908	-0.689773	1.202881	0.944863	1.528303
2_1901_1	0.989332	0.858733	1.166488	-1.060007	-0.713056
2_1901_2	-0.061497	1.119368	1.250325	0.885732	0.794441
2_1902_1	-0.422076	-1.389461	-1.593791	-0.764615	0.266938
2_1902_2	-1.911378	-1.378356	0.121837	0.480170	0.947374
2_1903_1	1.509985	0.788609	-0.324813	-1.958775	-0.511728
2_1903_2	0.000485	1.042706	1.359838	-0.371426	0.731485
2_1904_1	-1.397396	-2.537027	0.063438	1.103906	0.765814
2_1904_2	-1.397396	-1.433351	-0.988953	0.276394	0.287260
2_1905_1	-1.179060	0.057140	-0.087935	1.594050	0.673735
2_1905_2	1.185221	0.632624	-1.294610	0.261746	-1.475832
2_1906_1	1.293404	0.807238	-0.362043	-1.202109	-0.971334
2_1906_2	0.339580	-0.240613	-0.362043	-0.951791	-0.173715
2_1907_1	-0.358034	-1.468821	0.682699	1.213901	1.285983
2_1907_2	0.646947	-0.801281	-1.219551	-1.398410	-0.958089
2_1908_1	-0.475619	-0.581179	-0.157841	-1.051361	0.025263
2_1908_2	-1.792261	-1.293801	1.285584	1.171833	1.059417
2_1909_1	0.146334	0.455861	-0.840907	-0.979924	-0.308877
2_1909_2	-1.076511	-0.509196	-0.840680	-0.976092	-0.104465
2_1910_1	-1.213636	-1.501111	0.069146	1.375721	1.053993
2_1910_2	0.978421	0.416139	-1.320115	-0.608489	-1.021963
2_1911_1	1.342022	0.676186	-0.063493	-0.762859	-1.344229
2_1911_2	-0.212353	-1.622565	1.777750	1.220742	0.987206
2_1912_1	1.422390	0.847409	-0.926459	-1.064588	-1.263783
2_1912_2	0.452461	-0.136062	-0.926459	-1.063077	-0.779514
2_1913_1	1.810566	1.411608	-1.172581	-0.405604	-0.740736
2_1913_2	-0.586307	0.162305	0.780574	1.073876	0.876783
2_1914_1	0.847551	0.630721	0.901561	-0.999613	-0.961120
2_1914_2	-0.657514	-1.887483	1.991276	1.182539	1.102272
2_1915_1	-1.344274	-1.548085	1.120069	1.251470	1.527136
2_1915_2	0.067117	-0.786499	-0.728644	-0.045907	-0.836089
2_1916_1	-0.118483	-1.283932	-0.500874	-1.278017	-0.432085
2_1916_2	-1.456479	-1.530319	1.525604	1.298633	1.459083
2_1917_1	1.359927	1.060578	-0.201176	-0.415795	-1.619647
2_1917_2	-1.026927	-1.430279	1.586365	1.260446	1.052995
2_1918_1	0.049020	-0.899103	-0.239006	0.091696	0.280537
2_1918_2	-1.260515	-0.901537	1.439785	1.221016	1.128854
2_1919_1	-0.777647	-0.019853	1.692614	1.609044	1.665652
2_1919_2	1.238922	0.578318	0.223566	-0.207160	-0.435766
2_1920_1	1.383623	-0.227860	0.133523	-0.051454	-0.871300
2_1920_2	1.673724	0.950048	0.133523	-0.051454	-1.572661
2_1921_1	1.761524	1.011913	-1.173603	-1.259683	-1.729830
2_1921_2	-0.362215	-1.311022	0.910983	1.447505	1.457476
2_1922_1	-0.408114	-0.738430	1.417440	1.125596	1.268729
2_1922_2	1.565880	1.330902	-0.684121	-0.458030	-1.151310
2_1923_1	1.749596	1.237664	0.165754	-1.389442	-0.353258
2_1923_2	1.810802	1.200576	0.165552	-1.389448	-1.076755
2_1924_1	-1.140814	-0.801788	1.779476	0.061201	0.702892
2_1924_2	0.039300	0.673142	-0.237248	-0.887488	-0.123845
2_1925_1	0.822650	1.103825	-0.648229	-1.182434	-1.023409
2_1925_2	-1.633972	-0.794441	1.321033	0.872389	1.422378
2_1926_1	-1.103119	-0.928104	1.354905	1.551190	1.349825
2_1926_2	1.622744	1.430703	-0.305146	-0.634035	-0.871091
2_1927_1	1.582433	1.365386	-0.862349	-0.642906	-1.340274
2_1927_2	-0.848664	-0.855015	1.206590	1.395420	1.667255
2_1928_1	-1.487724	-1.560741	1.308340	1.483506	1.153249
2_1928_2	-0.336436	-0.929817	-0.472013	-0.506352	-0.759724
2_1929_1	-0.674497	-0.507975	-0.595165	1.189536	0.742650
2_1929_2	0.143200	0.838694	-1.115973	1.056254	0.565097
2_1930_1	0.907053	0.547859	-0.760793	-0.398621	-0.771961
2_1930_2	-1.317916	-0.872194	0.641896	1.328487	1.004841
2_1931_1	-1.233906	-0.974754	1.267788	1.345279	1.441650
2_1931_2	0.175389	-0.876889	0.060398	0.276429	-0.083654
2_1932_1	-0.223161	-0.649046	-1.322264	-1.412100	-1.022709
2_1932_2	-1.552300	-0.732403	0.468974	1.359677	0.955503
2_1933_1	0.409899	-1.120706	-1.339977	-1.324760	-1.130062
2_1933_2	-1.124209	-1.448875	0.216134	0.891923	1.624805
2_1934_1	-1.111155	0.006983	1.850388	1.128905	1.564124
2_1934_2	1.434455	0.914358	0.244705	-1.428071	-0.527980
2_1935_1	-0.258595	-0.508862	-0.616732	-0.781977	-1.163345
2_1935_2	-1.546766	-1.618963	0.866958	1.150690	1.527954
2_1936_1	-1.527525	-0.675941	0.463859	0.380498	0.831287
2_1936_2	1.134901	0.811413	-1.561583	-1.570314	-1.608380
2_1937_1	-0.633216	-0.357013	0.886067	-0.855507	0.789235
2_1937_2	1.300199	0.372314	-0.952689	-1.636070	-0.461495
2_1938_1	1.260143	1.239764	-0.675058	-0.220362	-0.997860
2_1938_2	-1.508204	-0.502366	1.288411	1.516520	1.416111
2_1939_1	-1.447910	-0.675731	0.966468	1.216709	1.362377
2_1939_2	1.400716	1.012293	-1.068534	-0.995448	-1.978703
2_1940_1	-0.386528	0.115619	-1.456310	-0.560194	-0.715734
2_1940_2	1.078952	0.943790	-1.456310	-0.561487	-1.568039
2_1941_1	-1.336840	-0.316922	1.167442	1.602937	1.521463
2_1941_2	1.043422	0.159823	-0.387419	-1.230137	-0.929135
2_1942_1	-1.336779	-1.232784	1.367072	1.227172	1.603502
2_1942_2	-0.068861	-1.265685	1.174678	-0.211144	0.438605
2_1943_1	0.614716	0.453642	-0.000977	-1.494529	-0.963020
2_1943_2	-1.045902	-1.250360	1.140921	0.997939	1.766364
2_1944_1	1.439830	0.588266	-2.430978	-1.566576	-1.700679
2_1944_2	0.878915	0.772328	-2.429342	0.254439	-0.294658
2_1945_1	-0.998637	-1.724066	1.001251	1.229527	1.322825
2_1945_2	0.605426	0.183990	-0.754743	-0.695339	-0.754650
2_1946_1	-0.016574	1.470947	1.545965	0.885798	0.742619
2_1946_2	0.327204	-0.578188	-0.019098	-0.725090	-0.086584
2_1947_1	0.194353	-0.376852	-0.260984	-1.123285	-0.486136
2_1947_2	1.098956	0.810912	-0.260984	-1.123299	-0.981449
2_1948_1	-1.806283	-0.986740	1.370616	0.741607	1.188302
2_1948_2	-0.388417	0.890673	1.370358	0.660039	0.691757
2_1949_1	1.003652	0.827602	-0.618640	-2.046953	-1.375062
2_1949_2	-0.487189	-0.261229	-0.612215	-2.046953	-0.728852
2_1950_1	-1.864428	-0.543007	1.660031	1.412899	1.246650
2_1950_2	0.700215	1.081298	-0.119752	-0.224166	-1.258447
2_1951_1	1.676114	0.836191	-1.217985	-1.050557	-2.178717
2_1951_2	0.640970	0.107291	-1.217210	-1.050557	-1.327735
2_1952_1	1.548505	1.004969	-1.705607	-0.547205	-2.104444
2_1952_2	0.116821	1.795736	-1.705607	0.311210	-1.041713
2_1953_1	1.484935	0.546166	-1.118981	-1.671984	-0.036896
2_1953_2	0.042113	1.424073	-1.119069	-0.679509	-0.146127
2_1954_1	-0.392569	1.402337	0.132696	0.452559	0.173542
2_1954_2	1.025580	1.518441	0.124591	-1.161027	-0.862121
2_1955_1	0.572369	1.494254	-0.124028	-0.448792	-0.760285
2_1955_2	-0.292910	1.540345	1.380709	0.790807	0.807753
2_1956_1	1.797860	0.889424	-0.390018	-1.469400	-1.027404
2_1956_2	0.658318	-0.088558	-0.390018	-1.469400	-0.536145
2_1957_1	1.336905	0.480758	-1.873584	-0.538491	-0.654008
2_1957_2	1.336905	0.480758	-1.873585	-0.540758	-0.657793
2_1958_1	0.620630	0.437160	1.825264	1.036949	1.567452
2_1958_2	1.275282	1.179813	0.559744	-1.158058	-0.130122
2_1959_1	-0.121273	-0.786459	-0.546447	-0.714658	-0.974175
2_1959_2	-0.265708	1.341112	1.111316	0.949975	0.222652
2_1960_1	1.149624	0.290732	-1.051377	-0.963455	-0.829273
2_1960_2	-1.628781	-0.536297	0.961342	0.602514	1.182028
2_1961_1	-1.822841	-1.769406	1.171771	1.272472	1.396156
2_1961_2	1.199082	0.312250	-0.137379	-1.168290	0.243535
2_1962_1	-1.657340	-0.995513	1.666106	1.244669	1.420789
2_1962_2	1.137335	1.022940	-0.430642	-1.241092	-1.717654
2_1963_1	-0.532534	-1.723921	1.134038	1.119734	1.203190
2_1963_2	1.149878	-0.511019	-0.504503	-1.207105	-0.344436
2_1964_1	0.996946	0.383694	0.748125	1.335234	1.489035
2_1964_2	1.667641	0.684830	-1.270558	-1.129839	-0.905954
2_1965_1	-1.258751	-1.038120	0.599121	1.432585	0.838913
2_1965_2	1.263801	1.828121	-1.410098	-1.236099	-2.053935
2_1966_1	1.596567	0.856782	0.134285	-0.683335	-1.440389
2_1966_2	0.639177	-0.319603	0.134285	-0.683335	-0.864747
2_1967_1	-0.512458	1.054760	1.058999	1.425968	0.708867
2_1967_2	0.564952	1.309784	0.827536	-1.135379	-0.801398
2_1968_1	-1.109507	-1.174948	0.148553	-0.409514	-0.274813
2_1968_2	-1.109509	-1.407233	1.066175	0.547695	0.836750
2_1969_1	-0.817908	-0.946326	1.478930	1.149034	1.095144
2_1969_2	1.480560	0.768417	-0.515116	-1.283798	-0.981202
2_1970_1	-0.459278	0.301655	1.258064	1.184376	1.167833
2_1970_2	1.693685	0.755153	-0.415355	-0.705653	-1.038233
2_1971_1	-0.442051	-0.790480	-1.147333	-1.297952	-0.754754
2_1971_2	-0.104156	1.550682	-1.147333	-0.688950	-0.851947
2_1972_1	-0.063346	-0.641452	1.417128	0.291906	1.154439
2_1972_2	1.586941	0.835664	0.949013	-0.248189	0.496516
2_1973_1	1.213883	0.425739	0.724194	-1.417176	-1.066775
2_1973_2	-1.233570	-1.062834	1.160046	1.004833	1.052831
2_1974_1	1.080410	0.800258	-0.779976	-0.100194	-1.186319
2_1974_2	-0.404726	0.412092	1.331935	1.457086	1.490283
2_1975_1	-0.906091	-1.825155	1.042787	1.167926	1.282774
2_1975_2	0.033575	-0.781791	-0.360105	-0.462125	-0.535000
2_1976_1	-1.622149	-2.068833	0.600791	1.351632	1.121320
2_1976_2	-0.184252	-1.038231	-1.335937	-0.526838	-0.537100
2_1977_1	0.931234	0.382533	-1.282713	-0.669288	-1.542821
2_1977_2	-0.488854	0.047406	0.704344	0.828293	0.725333
2_1978_1	1.474554	1.733576	0.391141	-1.535102	-0.493144
2_1978_2	0.082932	1.677469	0.415790	-0.310888	0.482789
2_1979_1	0.026625	-0.316576	-0.288658	-1.129236	-1.174261
2_1979_2	-1.471830	-0.374886	1.521753	1.255336	1.445678
2_1980_1	-0.954863	0.034462	0.631716	1.223131	1.282960
2_1980_2	0.722089	0.619305	-0.061737	-1.094851	-0.282915
2_1981_1	0.743452	0.827236	1.310634	1.503473	1.064042
2_1981_2	1.434130	1.104480	1.069921	-1.230129	-0.584717
2_1982_1	-1.413024	-1.167788	1.219331	1.188344	1.515131
2_1982_2	-1.130111	-0.999140	-0.674485	-1.536884	-0.602222
2_1983_1	-1.148638	-1.150763	1.251609	1.040094	1.568303
2_1983_2	1.025911	0.584453	-0.021059	-0.691975	-0.228230
2_1984_1	-0.674746	-0.839851	1.028356	1.500758	1.138320
2_1984_2	0.276716	-0.465554	-0.460591	-0.933876	-0.077696
2_1985_1	-1.275379	-1.587199	0.297501	1.034120	0.852685
2_1985_2	-0.008493	-1.657149	-0.795690	-0.355721	-0.336429
2_1986_1	0.941276	-0.188790	-0.541047	-0.555970	-1.605935
2_1986_2	-0.312680	-0.912202	0.672182	1.135928	1.008617
2_1987_1	1.552121	1.058575	-0.645122	-0.265618	-1.469080
2_1987_2	1.552385	1.065544	-0.645122	-0.622759	-1.470093
2_1988_1	0.484436	0.383348	0.106590	-0.888097	-0.888416
2_1988_2	-1.530309	0.071916	1.460080	1.717922	1.025813
2_1989_1	-1.775809	-1.486253	1.560263	0.723570	1.419127
2_1989_2	0.586411	0.423108	-0.250405	-1.583471	-1.249223
2_1990_1	-1.244747	-1.379411	1.753035	1.164226	1.454844
2_1990_2	-0.120182	-0.740706	-0.241102	-1.121295	-0.438914
2_1991_1	0.442323	-0.944467	-0.151907	-1.601190	0.213381
2_1991_2	-0.079083	-0.878015	1.492487	0.687705	1.457450
2_1992_1	-1.183535	-0.139300	0.927730	1.136629	1.482461
2_1992_2	1.277571	1.171316	-0.735963	-1.187690	-1.593490
2_1993_1	-0.503718	0.177490	-0.077351	-0.732128	-0.125225
2_1993_2	-1.983635	-0.252542	1.070961	1.425593	1.176097
2_1994_1	-1.244703	0.083024	0.916571	0.465947	0.793569
2_1994_2	-0.162085	0.119834	-0.287183	-1.050169	-0.610611
2_1995_1	0.109337	0.880025	-1.082532	-1.091766	-1.601454
2_1995_2	-1.287663	-0.228464	-1.082532	-1.091766	-1.224702
2_1996_1	-0.035249	-0.705318	-0.312090	-1.077348	-0.427026
2_1996_2	-1.491588	-1.472155	1.421767	1.386004	1.495374
2_1997_1	-1.403451	-1.476458	1.077109	1.118214	1.528241
2_1997_2	0.995799	0.367891	-0.396632	0.060868	-0.185010
2_1998_1	1.469755	1.325509	0.926814	-0.766668	-0.053606
2_1998_2	0.321584	0.864702	1.237665	1.034841	0.677182
2_1999_1	0.274771	-0.307899	-0.003335	-1.044037	-0.941939
2_1999_2	-1.236332	-1.287487	1.272425	1.115403	1.111386
2_2000_1	-1.637660	-1.309053	1.483081	1.153341	1.030608
2_2000_2	-0.809082	-0.839752	-0.041865	-1.111948	-1.135764
2_2001_1	1.121847	0.482650	-0.895457	-0.742866	-0.900523
2_2001_2	0.760165	1.356011	0.754841	1.377340	0.818937
2_2002_1	1.967326	1.031558	-0.797574	-1.385284	-1.048675
2_2002_2	-0.496866	-1.105264	1.025982	1.269685	1.556503
2_2003_1	0.224055	-0.709411	0.901017	1.390317	0.733662
2_2003_2	-1.007738	-0.605664	1.138122	1.472246	1.217117
2_2004_1	-1.353949	-1.119188	1.017647	0.420876	1.431481
2_2004_2	0.038115	-0.077707	0.025146	-1.177566	0.261984
2_2005_1	-1.431374	-0.246911	1.020196	1.459090	1.274036
2_2005_2	0.979308	0.319703	-0.620804	-1.322248	-0.823896
2_2006_1	-0.904695	-2.214652	-0.122001	0.960599	1.347933
2_2006_2	0.133448	-1.477745	-0.525901	-1.446975	-0.161469
2_2007_1	0.074244	-0.337658	-0.369019	-0.398997	0.179571
2_2007_2	1.232446	0.861053	-1.328471	-1.152784	-0.389026
2_2008_1	0.051339	-0.740895	-0.690024	-1.440014	-0.374118
2_2008_2	-1.150930	-0.505418	1.024289	1.191725	1.451557
2_2009_1	-2.399112	-0.954554	1.127174	1.018829	1.510733
2_2009_2	-0.924669	1.901871	0.255043	-0.813376	-0.347064
2_2010_1	0.033487	-0.782534	-0.619392	-0.140311	0.067242
2_2010_2	-1.391737	-1.193020	1.088104	1.045929	1.191556
2_2011_1	-0.338589	-0.434513	0.769388	0.852554	0.796589
2_2011_2	0.670518	-0.234611	-0.879655	-0.086384	-0.281553
2_2012_1	0.346419	-0.416439	0.668489	-1.144663	-0.269192
2_2012_2	0.682856	1.182474	0.835415	-0.437048	0.100328
2_2013_1	0.295033	-0.622549	-0.418170	-1.557306	-1.352968
2_2013_2	-0.357340	-0.630836	1.227510	1.137507	1.019514
2_2014_1	-1.219674	0.364771	1.221658	0.982511	1.369708
2_2014_2	0.589594	0.915967	-0.250403	-1.091109	-0.249801
2_2015_1	-0.564527	1.640332	-1.291345	-0.584955	-0.186705
2_2015_2	0.608079	0.624075	-1.291345	-0.745285	-1.700778
2_2016_1	-1.062882	-1.195532	1.856631	1.329960	1.425313
2_2016_2	1.693732	1.224121	-0.085479	-0.528574	-1.769532
2_2017_1	1.220923	0.158540	-0.028571	-0.740724	-0.194008
2_2017_2	-1.373794	-0.654901	1.391615	1.253342	1.257287
2_2018_1	1.591448	0.337653	0.761832	-0.630104	0.101420
2_2018_2	-0.133008	-1.192029	1.079789	1.421715	1.426934
2_2019_1	-1.145425	-0.903553	0.396908	1.069050	0.827747
2_2019_2	1.275746	0.580578	-1.487249	-1.553690	-1.584536
2_2020_1	1.234131	0.802751	-1.361949	-1.385319	-0.425534
2_2020_2	-0.302987	0.797292	0.619699	1.151093	0.887581
2_2021_1	0.252546	-0.672602	-1.276563	-0.844862	-1.045870
2_2021_2	-0.534865	-1.189347	0.596837	1.367676	1.104026
2_2022_1	0.146924	-0.107393	-0.653017	-1.337032	-0.397118
2_2022_2	1.605205	0.854800	-0.653418	-1.337226	-0.901192
2_2023_1	-0.972657	-1.348164	0.822683	1.244120	1.115851
2_2023_2	0.414039	-0.650173	-0.669648	-1.352236	-0.653107
2_2024_1	1.555168	0.833694	-0.262159	-0.573907	-1.269143
2_2024_2	0.179908	-0.283720	-0.262159	-0.560635	-1.085469
2_2025_1	-2.322626	-0.831623	0.963841	0.601514	1.020846
2_2025_2	0.528802	0.905035	0.476972	-0.837884	-0.273823
2_2026_1	-0.989115	-0.885470	1.080415	1.417416	1.284114
